ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
13,0,2,13:0:2,-3.50964,[H]c1nc([H])c(-c2nnnn2-c2c([H])nc([H])c([H])c2[H])nc1[H],False
14,0,0,14:0:0,-6.95829,[H]c1sc2c3c(sc2c1[H])-c1n([H])c([O-])c([H])[n+]1C3([H])[H],True
14,0,1,14:0:1,-5.05516,[H]c1sc2c3c(sc2c1[H])-c1n([H])c([O-])c([H])[n+]1C3([H])[H],False
14,0,2,14:0:2,-3.58471,[H]c1sc2c3c(sc2c1[H])-c1n([H])c([O-])c([H])[n+]1C3([H])[H],False
14,1,0,14:1:0,-3.9027,[H]c1sc2c3c(sc2c1[H])C1=NC(=O)C([H])([H])N1C3([H])[H],True
14,1,1,14:1:1,-3.64311,[H]c1sc2c3c(sc2c1[H])C1=NC(=O)C([H])([H])N1C3([H])[H],False
14,1,2,14:1:2,-3.28743,[H]c1sc2c3c(sc2c1[H])C1=NC(=O)C([H])([H])N1C3([H])[H],False
15,0,0,15:0:0,-3.37775,[H]c1c(-c2nnc(SC([H])([H])C([H])([H])[H])o2)nn(C([H])([H])[H])c1C([H])([H])[H],True
15,0,1,15:0:1,-3.30381,[H]c1c(-c2nnc(SC([H])([H])C([H])([H])[H])o2)nn(C([H])([H])[H])c1C([H])([H])[H],False
15,0,2,15:0:2,-3.19507,[H]c1c(-c2nnc(SC([H])([H])C([H])([H])[H])o2)nn(C([H])([H])[H])c1C([H])([H])[H],False
16,0,0,16:0:0,-2.81304,[H]C1=C([H])C2(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])OC(=O)OC45C(=O)OC([H])(OC67C(=O)C6([H])C([H])([H])OC([H])([H])OC([H])(C1(C([H])([H])[H])C4=O)C57[H])C32[H],True
16,0,1,16:0:1,-2.62261,[H]C1=C([H])C2(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])OC(=O)OC45C(=O)OC([H])(OC67C(=O)C6([H])C([H])([H])OC([H])([H])OC([H])(C1(C([H])([H])[H])C4=O)C57[H])C32[H],False
16,0,2,16:0:2,-2.49832,[H]C1=C([H])C2(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])OC(=O)OC45C(=O)OC([H])(OC67C(=O)C6([H])C([H])([H])OC([H])([H])OC([H])(C1(C([H])([H])[H])C4=O)C57[H])C32[H],False
16,1,0,16:1:0,-2.68746,[H]C1=C([H])C2(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])OC(=O)OC45C(=O)OC([H])(OC67C(=O)C6([H])C([H])([H])OC([H])([H])OC([H])(C1(C([H])([H])[H])C4=O)C57[H])C32[H],True
16,1,1,16:1:1,-2.39712,[H]C1=C([H])C2(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])OC(=O)OC45C(=O)OC([H])(OC67C(=O)C6([H])C([H])([H])OC([H])([H])OC([H])(C1(C([H])([H])[H])C4=O)C57[H])C32[H],False
16,1,2,16:1:2,-2.2339,[H]C1=C([H])C2(C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])OC(=O)OC45C(=O)OC([H])(OC67C(=O)C6([H])C([H])([H])OC([H])([H])OC([H])(C1(C([H])([H])[H])C4=O)C57[H])C32[H],False
17,0,0,17:0:0,-3.454,[H]c1nc2c(c([H])c1C(=O)OC([H])([H])[H])C(=O)N(C([H])([H])c1nnc(C([H])([H])[H])o1)C(C([H])([H])[H])(C([H])([H])[H])O2,True
17,0,1,17:0:1,-3.02497,[H]c1nc2c(c([H])c1C(=O)OC([H])([H])[H])C(=O)N(C([H])([H])c1nnc(C([H])([H])[H])o1)C(C([H])([H])[H])(C([H])([H])[H])O2,False
17,0,2,17:0:2,-2.97469,[H]c1nc2c(c([H])c1C(=O)OC([H])([H])[H])C(=O)N(C([H])([H])c1nnc(C([H])([H])[H])o1)C(C([H])([H])[H])(C([H])([H])[H])O2,False
19,0,0,19:0:0,-5.02772,[H]c1nc2c([H])c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c2nc1[H],True
19,0,1,19:0:1,-4.97287,[H]c1nc2c([H])c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c2nc1[H],False
19,0,2,19:0:2,-4.2174,[H]c1nc2c([H])c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c2nc1[H],False
20,0,0,20:0:0,-4.68911,[H]N=c1c(-c2c([H])nn(C([H])([H])[H])c2[H])c([H])nc2nc([H])n([H])n12,True
20,0,1,20:0:1,-3.74012,[H]N=c1c(-c2c([H])nn(C([H])([H])[H])c2[H])c([H])nc2nc([H])n([H])n12,False
20,0,2,20:0:2,-3.73618,[H]N=c1c(-c2c([H])nn(C([H])([H])[H])c2[H])c([H])nc2nc([H])n([H])n12,False
20,1,0,20:1:0,-4.47818,[H]N=c1c(-c2c([H])nn(C([H])([H])[H])c2[H])c([H])nc2nc([H])n([H])n12,True
20,1,1,20:1:1,-3.80351,[H]N=c1c(-c2c([H])nn(C([H])([H])[H])c2[H])c([H])nc2nc([H])n([H])n12,False
20,1,2,20:1:2,-3.46307,[H]N=c1c(-c2c([H])nn(C([H])([H])[H])c2[H])c([H])nc2nc([H])n([H])n12,False
21,0,0,21:0:0,-2.46447,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],True
21,0,1,21:0:1,-1.86459,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,0,2,21:0:2,-1.16358,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,1,0,21:1:0,-1.98949,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],True
21,1,1,21:1:1,-1.18078,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,1,2,21:1:2,-1.05593,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,2,0,21:2:0,-2.19222,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],True
21,2,1,21:2:1,-2.15567,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,2,2,21:2:2,-2.13317,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,3,0,21:3:0,-3.38765,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],True
21,3,1,21:3:1,-3.1521,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,3,2,21:3:2,-2.40957,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])C([H])([H])C([H])([H])C([H])(C5([H])[H])[N+]6([H])C([H])([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,4,0,21:4:0,-2.34885,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])N(C([H])([H])[H])C([H])(C5([H])[H])C([H])([H])C6([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],True
21,4,1,21:4:1,-1.71939,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])N(C([H])([H])[H])C([H])(C5([H])[H])C([H])([H])C6([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,4,2,21:4:2,-1.63407,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])N(C([H])([H])[H])C([H])(C5([H])[H])C([H])([H])C6([H])[H])c5c(N([H])[H])nc([H])nc5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,5,0,21:5:0,-2.84523,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])N(C([H])([H])[H])C([H])(C5([H])[H])C([H])([H])C6([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],True
21,5,1,21:5:1,-2.77462,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])N(C([H])([H])[H])C([H])(C5([H])[H])C([H])([H])C6([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
21,5,2,21:5:2,-1.81275,[H]OC12C([H])([H])C([H])([H])C3([H])C(=O)C4(C([H])([H])[H])C([H])(C([H])(C1([H])[H])C1([H])C([H])(C(=O)N5C([H])([H])C6([H])N(C([H])([H])[H])C([H])(C5([H])[H])C([H])([H])C6([H])[H])c5c(N([H])[H])nc([H])[n+]([H])c5N(C([H])([H])C([H])([H])[H])C1([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])[H])C24O[H],False
22,0,0,22:0:0,-3.41797,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],True
22,0,1,22:0:1,-2.86348,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,0,2,22:0:2,-2.83832,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,1,0,22:1:0,-2.60968,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],True
22,1,1,22:1:1,-2.54374,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,1,2,22:1:2,-2.53845,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,2,0,22:2:0,-3.4616,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],True
22,2,1,22:2:1,-3.2206,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,2,2,22:2:2,-3.15185,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,3,0,22:3:0,-3.23897,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],True
22,3,1,22:3:1,-2.80591,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,3,2,22:3:2,-2.55445,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c([H])nc3c([H])c4c(c([H])c32)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C2(OC2([H])[H])C4([H])[H])c1[H],False
22,4,0,22:4:0,-3.84827,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],True
22,4,1,22:4:1,-3.59781,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],False
22,4,2,22:4:2,-3.08559,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],False
22,5,0,22:5:0,-3.56478,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],True
22,5,1,22:5:1,-3.53551,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],False
22,5,2,22:5:2,-3.22609,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],False
22,6,0,22:6:0,-3.23636,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],True
22,6,1,22:6:1,-3.1227,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],False
22,6,2,22:6:2,-3.07195,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],False
22,7,0,22:7:0,-3.62355,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],True
22,7,1,22:7:1,-3.26195,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])[n+]([H])c1c([H])c3c(c([H])c21)C([H])(O[H])C([H])=C(OC([H])([H])[H])C([H])=C([H])C1(OC1([H])[H])C3([H])[H],False
