ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
2,0,1,2:0:1,-2.66896,[H]c1nc(N([H])c2c([H])c([H])c3nc(C(=O)C([H])([H])[H])sc3c2[H])c2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc([H])c2n1,False
2,0,2,2:0:2,-2.63869,[H]c1nc(N([H])c2c([H])c([H])c3nc(C(=O)C([H])([H])[H])sc3c2[H])c2nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc([H])c2n1,False
3,0,0,3:0:0,-2.8757,[H]C1=C([H])C2(C([H])([H])[H])OC13C(=O)OC([H])(C([H])([H])c1c([H])oc([H])c1[H])C3([H])C([H])([H])C2(Oc1c([H])c([H])c2c([H])c([H])c(=O)oc2c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],True
3,0,1,3:0:1,-2.47999,[H]C1=C([H])C2(C([H])([H])[H])OC13C(=O)OC([H])(C([H])([H])c1c([H])oc([H])c1[H])C3([H])C([H])([H])C2(Oc1c([H])c([H])c2c([H])c([H])c(=O)oc2c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],False
3,0,2,3:0:2,-1.66398,[H]C1=C([H])C2(C([H])([H])[H])OC13C(=O)OC([H])(C([H])([H])c1c([H])oc([H])c1[H])C3([H])C([H])([H])C2(Oc1c([H])c([H])c2c([H])c([H])c(=O)oc2c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],False
5,0,0,5:0:0,-3.1313,[H]C([H])([H])C12OOC3([H])OC(C([H])([H])[H])(O1)C([H])([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C31O2,True
5,0,1,5:0:1,-3.06734,[H]C([H])([H])C12OOC3([H])OC(C([H])([H])[H])(O1)C([H])([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C31O2,False
5,0,2,5:0:2,-3.05534,[H]C([H])([H])C12OOC3([H])OC(C([H])([H])[H])(O1)C([H])([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C31O2,False
6,0,0,6:0:0,-2.66851,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])Oc3nc([H])c(Br)c([H])n3)C([H])([H])C2([H])[H])c2nc([H])sc2n1,True
6,0,1,6:0:1,-2.61007,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])Oc3nc([H])c(Br)c([H])n3)C([H])([H])C2([H])[H])c2nc([H])sc2n1,False
6,0,2,6:0:2,-2.49509,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])Oc3nc([H])c(Br)c([H])n3)C([H])([H])C2([H])[H])c2nc([H])sc2n1,False
8,0,0,8:0:0,-2.7441,[H]C1=C(C([H])([H])[H])C2([H])C3([H])C2(C1([H])[H])C([H])([H])C([H])(OC([H])([H])[H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C13C([H])([H])[H],True
8,0,1,8:0:1,-2.53074,[H]C1=C(C([H])([H])[H])C2([H])C3([H])C2(C1([H])[H])C([H])([H])C([H])(OC([H])([H])[H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C13C([H])([H])[H],False
8,0,2,8:0:2,-2.36669,[H]C1=C(C([H])([H])[H])C2([H])C3([H])C2(C1([H])[H])C([H])([H])C([H])(OC([H])([H])[H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C13C([H])([H])[H],False
9,0,0,9:0:0,-3.12676,[H]C([H])([H])OC(=O)C1([H])OC2([H])OC3(C([H])([H])[H])OOC24C2([H])OC([H])(C([H])([H])[H])C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[H])C4([H])O2,True
9,0,1,9:0:1,-2.93564,[H]C([H])([H])OC(=O)C1([H])OC2([H])OC3(C([H])([H])[H])OOC24C2([H])OC([H])(C([H])([H])[H])C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[H])C4([H])O2,False
9,0,2,9:0:2,-2.3565,[H]C([H])([H])OC(=O)C1([H])OC2([H])OC3(C([H])([H])[H])OOC24C2([H])OC([H])(C([H])([H])[H])C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])C3([H])C([H])([H])[H])C4([H])O2,False
10,0,0,10:0:0,-4.68446,[H]OC1([H])C2([H])N([H])C(=S)N([H])C3([H])C24OC([H])(C([H])([H])C2([H])OC(=O)C([H])=C2[H])C42C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C32C([H])([H])[H],True
10,0,1,10:0:1,-4.17629,[H]OC1([H])C2([H])N([H])C(=S)N([H])C3([H])C24OC([H])(C([H])([H])C2([H])OC(=O)C([H])=C2[H])C42C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C32C([H])([H])[H],False
10,0,2,10:0:2,-4.11839,[H]OC1([H])C2([H])N([H])C(=S)N([H])C3([H])C24OC([H])(C([H])([H])C2([H])OC(=O)C([H])=C2[H])C42C([H])([H])C1([H])C(C([H])([H])[H])(C([H])([H])[H])C32C([H])([H])[H],False
11,0,0,11:0:0,-2.93274,[H]Oc1c([H])c([H])c([H])c2c1OC1([H])C(C([H])([H])[H])=C([H])C34C5([H])OC([H])(c6c([H])oc([H])c6[H])OC3([H])C(O[H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[H])C1(C2([H])[H])C5([H])[H],True
11,0,1,11:0:1,-2.85586,[H]Oc1c([H])c([H])c([H])c2c1OC1([H])C(C([H])([H])[H])=C([H])C34C5([H])OC([H])(c6c([H])oc([H])c6[H])OC3([H])C(O[H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[H])C1(C2([H])[H])C5([H])[H],False
11,0,2,11:0:2,-2.82335,[H]Oc1c([H])c([H])c([H])c2c1OC1([H])C(C([H])([H])[H])=C([H])C34C5([H])OC([H])(c6c([H])oc([H])c6[H])OC3([H])C(O[H])(C([H])([H])C([H])([H])C4([H])C([H])([H])[H])C1(C2([H])[H])C5([H])[H],False
13,0,0,13:0:0,-3.25813,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[N+]([H])([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])N(C([H])([H])[H])c4c([H])c([H])c([H])c([H])c4C24C([H])([H])C1([H])C34[H],True
13,0,1,13:0:1,-3.21202,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[N+]([H])([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])N(C([H])([H])[H])c4c([H])c([H])c([H])c([H])c4C24C([H])([H])C1([H])C34[H],False
13,0,2,13:0:2,-2.40222,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[N+]([H])([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])N(C([H])([H])[H])c4c([H])c([H])c([H])c([H])c4C24C([H])([H])C1([H])C34[H],False
13,1,0,13:1:0,-3.90814,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[N+]([H])([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])C1([H])C([H])([H])C21c2c([H])c([H])c([H])c([H])c2[N+]([H])(C([H])([H])[H])C31[H],True
13,1,1,13:1:1,-3.76211,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[N+]([H])([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])C1([H])C([H])([H])C21c2c([H])c([H])c([H])c([H])c2[N+]([H])(C([H])([H])[H])C31[H],False
13,1,2,13:1:2,-3.56725,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[N+]([H])([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])C1([H])C([H])([H])C21c2c([H])c([H])c([H])c([H])c2[N+]([H])(C([H])([H])[H])C31[H],False
13,2,0,13:2:0,-3.23894,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])N(C([H])([H])[H])c4c([H])c([H])c([H])c([H])c4C24C([H])([H])C1([H])C34[H],True
13,2,1,13:2:1,-3.05412,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])N(C([H])([H])[H])c4c([H])c([H])c([H])c([H])c4C24C([H])([H])C1([H])C34[H],False
13,2,2,13:2:2,-2.44656,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])N(C([H])([H])[H])c4c([H])c([H])c([H])c([H])c4C24C([H])([H])C1([H])C34[H],False
13,3,0,13:3:0,-3.51072,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])C1([H])C([H])([H])C21c2c([H])c([H])c([H])c([H])c2[N+]([H])(C([H])([H])[H])C31[H],True
13,3,1,13:3:1,-3.39843,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])C1([H])C([H])([H])C21c2c([H])c([H])c([H])c([H])c2[N+]([H])(C([H])([H])[H])C31[H],False
13,3,2,13:3:2,-3.17715,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])C1([H])C([H])(OC([H])([H])[H])C2([H])OC23C2([H])C1([H])C([H])([H])C21c2c([H])c([H])c([H])c([H])c2[N+]([H])(C([H])([H])[H])C31[H],False
13,4,0,13:4:0,-4.12477,[H]c1c([H])c([H])c(C([H])([H])[N+]([H])([H])C2([H])C([H])(OC([H])([H])[H])C3([H])OC34C3([H])N(C([H])([H])[H])c5c([H])c([H])c([H])c([H])c5C35C([H])([H])C2([H])C45[H])c([O-])c1[H],True
13,4,1,13:4:1,-3.68438,[H]c1c([H])c([H])c(C([H])([H])[N+]([H])([H])C2([H])C([H])(OC([H])([H])[H])C3([H])OC34C3([H])N(C([H])([H])[H])c5c([H])c([H])c([H])c([H])c5C35C([H])([H])C2([H])C45[H])c([O-])c1[H],False
13,4,2,13:4:2,-3.66648,[H]c1c([H])c([H])c(C([H])([H])[N+]([H])([H])C2([H])C([H])(OC([H])([H])[H])C3([H])OC34C3([H])N(C([H])([H])[H])c5c([H])c([H])c([H])c([H])c5C35C([H])([H])C2([H])C45[H])c([O-])c1[H],False
14,0,0,14:0:0,-2.55601,[H]C([H])([H])C([H])([H])OC(=S)OC1(C([H])([H])[H])C([H])([H])OC2([H])OC3(C([H])([H])[H])OOC24C([H])(C([H])([H])C3([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C14[H],True
14,0,1,14:0:1,-2.34671,[H]C([H])([H])C([H])([H])OC(=S)OC1(C([H])([H])[H])C([H])([H])OC2([H])OC3(C([H])([H])[H])OOC24C([H])(C([H])([H])C3([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C14[H],False
14,0,2,14:0:2,-1.68192,[H]C([H])([H])C([H])([H])OC(=S)OC1(C([H])([H])[H])C([H])([H])OC2([H])OC3(C([H])([H])[H])OOC24C([H])(C([H])([H])C3([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C14[H],False
15,0,0,15:0:0,-4.59404,[H]OC12C(=C([H])[H])C(=O)C3([H])C(C([H])([H])[H])=C([H])C(C([H])([H])[H])(C([H])([H])C1([H])C([H])([H])[H])C1([H])OC(=O)C31C2([H])[H],True
15,0,1,15:0:1,-3.1051,[H]OC12C(=C([H])[H])C(=O)C3([H])C(C([H])([H])[H])=C([H])C(C([H])([H])[H])(C([H])([H])C1([H])C([H])([H])[H])C1([H])OC(=O)C31C2([H])[H],False
16,0,0,16:0:0,-3.76761,[H]OC1([H])C([H])([H])C2([H])C3(C([H])([H])[H])C([H])([H])C([H])(c4c([H])oc([H])c4[H])OC(=O)C3([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C2([H])C(=O)C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])OC12C([H])([H])[H],True
16,0,1,16:0:1,-3.67119,[H]OC1([H])C([H])([H])C2([H])C3(C([H])([H])[H])C([H])([H])C([H])(c4c([H])oc([H])c4[H])OC(=O)C3([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C2([H])C(=O)C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])OC12C([H])([H])[H],False
16,0,2,16:0:2,-3.35468,[H]OC1([H])C([H])([H])C2([H])C3(C([H])([H])[H])C([H])([H])C([H])(c4c([H])oc([H])c4[H])OC(=O)C3([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C2([H])C(=O)C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])OC12C([H])([H])[H],False
17,0,0,17:0:0,-4.0278,[H]Oc1c([H])c([H])c2c3c1OC1([H])C34C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C3([H])C([H])([H])C3([H])[H])C3([H])C([H])(C([H])(O[H])C1([H])[N+]([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])OC43C2([H])[H],True
17,0,1,17:0:1,-2.84221,[H]Oc1c([H])c([H])c2c3c1OC1([H])C34C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C3([H])C([H])([H])C3([H])[H])C3([H])C([H])(C([H])(O[H])C1([H])[N+]([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])OC43C2([H])[H],False
17,0,2,17:0:2,-2.47016,[H]Oc1c([H])c([H])c2c3c1OC1([H])C34C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C3([H])C([H])([H])C3([H])[H])C3([H])C([H])(C([H])(O[H])C1([H])[N+]([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])OC43C2([H])[H],False
17,1,0,17:1:0,-3.70019,[H]Oc1c([H])c([H])c2c3c1OC1([H])C34C([H])([H])C([H])([H])N(C([H])([H])C3([H])C([H])([H])C3([H])[H])C3([H])C([H])(C([H])(O[H])C1([H])[N+]([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])OC34C2([H])[H],True
17,1,1,17:1:1,-3.56312,[H]Oc1c([H])c([H])c2c3c1OC1([H])C34C([H])([H])C([H])([H])N(C([H])([H])C3([H])C([H])([H])C3([H])[H])C3([H])C([H])(C([H])(O[H])C1([H])[N+]([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])OC34C2([H])[H],False
17,1,2,17:1:2,-3.20599,[H]Oc1c([H])c([H])c2c3c1OC1([H])C34C([H])([H])C([H])([H])N(C([H])([H])C3([H])C([H])([H])C3([H])[H])C3([H])C([H])(C([H])(O[H])C1([H])[N+]([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])OC34C2([H])[H],False
17,2,0,17:2:0,-3.74263,[H]Oc1c([H])c([H])c2c3c1OC1([H])C([H])(N([H])C([H])([H])[H])C([H])(O[H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])OC5(C2([H])[H])C31C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C1([H])C([H])([H])C1([H])[H])C45[H],True
17,2,1,17:2:1,-3.54419,[H]Oc1c([H])c([H])c2c3c1OC1([H])C([H])(N([H])C([H])([H])[H])C([H])(O[H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])OC5(C2([H])[H])C31C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C1([H])C([H])([H])C1([H])[H])C45[H],False
17,2,2,17:2:2,-2.71223,[H]Oc1c([H])c([H])c2c3c1OC1([H])C([H])(N([H])C([H])([H])[H])C([H])(O[H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])OC5(C2([H])[H])C31C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C1([H])C([H])([H])C1([H])[H])C45[H],False
17,3,0,17:3:0,-2.81618,[H]Oc1c([H])c([H])c2c3c1OC1([H])C([H])(N([H])C([H])([H])[H])C([H])(O[H])C4([H])C5([H])N(C([H])([H])C6([H])C([H])([H])C6([H])[H])C([H])([H])C([H])([H])C31C5(OC4(C([H])([H])[H])C([H])([H])[H])C2([H])[H],True
17,3,1,17:3:1,-2.7777,[H]Oc1c([H])c([H])c2c3c1OC1([H])C([H])(N([H])C([H])([H])[H])C([H])(O[H])C4([H])C5([H])N(C([H])([H])C6([H])C([H])([H])C6([H])[H])C([H])([H])C([H])([H])C31C5(OC4(C([H])([H])[H])C([H])([H])[H])C2([H])[H],False
17,3,2,17:3:2,-2.74729,[H]Oc1c([H])c([H])c2c3c1OC1([H])C([H])(N([H])C([H])([H])[H])C([H])(O[H])C4([H])C5([H])N(C([H])([H])C6([H])C([H])([H])C6([H])[H])C([H])([H])C([H])([H])C31C5(OC4(C([H])([H])[H])C([H])([H])[H])C2([H])[H],False
19,0,0,19:0:0,-3.75971,[H]c1nc(-n2c([H])c([H])c([H])c2C([H])([H])[N+]([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c([H])c1[H],True
19,0,1,19:0:1,-3.32494,[H]c1nc(-n2c([H])c([H])c([H])c2C([H])([H])[N+]([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c([H])c1[H],False
19,0,2,19:0:2,-2.99386,[H]c1nc(-n2c([H])c([H])c([H])c2C([H])([H])[N+]([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c([H])c1[H],False
20,0,0,20:0:0,-2.78206,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])C3(C([H])([H])[H])C(=O)OC4([H])C(=C(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C4([H])[H])C3=C([H])C([H])([H])C2([H])C2([H])C([H])([H])C([H])=C3C([H])([H])C(=O)C([H])=C([H])C3(C([H])([H])[H])C12Cl,True
20,0,1,20:0:1,-2.47751,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])C3(C([H])([H])[H])C(=O)OC4([H])C(=C(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C4([H])[H])C3=C([H])C([H])([H])C2([H])C2([H])C([H])([H])C([H])=C3C([H])([H])C(=O)C([H])=C([H])C3(C([H])([H])[H])C12Cl,False
20,0,2,20:0:2,-2.47744,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])C3(C([H])([H])[H])C(=O)OC4([H])C(=C(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C4([H])[H])C3=C([H])C([H])([H])C2([H])C2([H])C([H])([H])C([H])=C3C([H])([H])C(=O)C([H])=C([H])C3(C([H])([H])[H])C12Cl,False
21,0,0,21:0:0,-2.86777,[H]OC1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C3(C([H])([H])[H])C4([H])C(=O)C([H])([H])C5=C6C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C6(C([H])([H])[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C32[H])C1(C([H])([H])[H])C([H])([H])[H],True
21,0,1,21:0:1,-2.07714,[H]OC1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C3(C([H])([H])[H])C4([H])C(=O)C([H])([H])C5=C6C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C6(C([H])([H])[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C32[H])C1(C([H])([H])[H])C([H])([H])[H],False
21,0,2,21:0:2,-2.03024,[H]OC1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C3(C([H])([H])[H])C4([H])C(=O)C([H])([H])C5=C6C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C6(C([H])([H])[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C32[H])C1(C([H])([H])[H])C([H])([H])[H],False
23,0,0,23:0:0,-4.37914,[H]OC1([H])OC2([H])OC3(C([H])([H])[H])OOC24C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C4([H])C([H])([H])C3([H])[H],True
23,0,1,23:0:1,-4.0821,[H]OC1([H])OC2([H])OC3(C([H])([H])[H])OOC24C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C4([H])C([H])([H])C3([H])[H],False
23,0,2,23:0:2,-3.96276,[H]OC1([H])OC2([H])OC3(C([H])([H])[H])OOC24C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C4([H])C([H])([H])C3([H])[H],False
25,0,0,25:0:0,-3.88848,[H]c1nc([H])c(-c2c([H])c([H])c3c(c2[H])C2(N=C(N([H])[H])C(C([H])([H])[H])=N2)C2(C([H])([H])c4c([H])c([H])c([H])c([H])c4C2([H])[H])C3([H])[H])c([H])c1[H],True
25,0,1,25:0:1,-3.83317,[H]c1nc([H])c(-c2c([H])c([H])c3c(c2[H])C2(N=C(N([H])[H])C(C([H])([H])[H])=N2)C2(C([H])([H])c4c([H])c([H])c([H])c([H])c4C2([H])[H])C3([H])[H])c([H])c1[H],False
25,0,2,25:0:2,-3.42848,[H]c1nc([H])c(-c2c([H])c([H])c3c(c2[H])C2(N=C(N([H])[H])C(C([H])([H])[H])=N2)C2(C([H])([H])c4c([H])c([H])c([H])c([H])c4C2([H])[H])C3([H])[H])c([H])c1[H],False
26,0,0,26:0:0,-6.01657,[H]C1=C([H])C([H])(c2nn3c([H])[n+]([O-])c([H])c3s2)c2snc([H])c21,True
26,0,1,26:0:1,-4.55511,[H]C1=C([H])C([H])(c2nn3c([H])[n+]([O-])c([H])c3s2)c2snc([H])c21,False
26,0,2,26:0:2,-4.26596,[H]C1=C([H])C([H])(c2nn3c([H])[n+]([O-])c([H])c3s2)c2snc([H])c21,False
27,0,0,27:0:0,-4.00174,[H]C1=C2C([H])(C(=O)[O-])N([H])c3nc([H])c([H])c(=O)n3C2([H])C([H])(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],True
27,0,1,27:0:1,-3.48304,[H]C1=C2C([H])(C(=O)[O-])N([H])c3nc([H])c([H])c(=O)n3C2([H])C([H])(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],False
27,0,2,27:0:2,-3.07673,[H]C1=C2C([H])(C(=O)[O-])N([H])c3nc([H])c([H])c(=O)n3C2([H])C([H])(C([H])([H])[H])OC1(C([H])([H])[H])C([H])([H])[H],False
28,0,0,28:0:0,-4.30935,[H]OC12C([H])([H])C3(C([H])([H])[H])C([H])([H])OC4([H])OC([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])C51C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C42[H],True
28,0,1,28:0:1,-3.52869,[H]OC12C([H])([H])C3(C([H])([H])[H])C([H])([H])OC4([H])OC([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])C51C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C42[H],False
28,0,2,28:0:2,-3.1558,[H]OC12C([H])([H])C3(C([H])([H])[H])C([H])([H])OC4([H])OC([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])C51C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C42[H],False
28,1,0,28:1:0,-3.75657,[H]OC12C([H])([H])C3(C([H])([H])[H])C([H])([H])OC4([H])OC([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])C51C([H])([H])C([H])([H])N(C([H])([H])[H])C42[H],True
28,1,1,28:1:1,-2.30483,[H]OC12C([H])([H])C3(C([H])([H])[H])C([H])([H])OC4([H])OC([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])C51C([H])([H])C([H])([H])N(C([H])([H])[H])C42[H],False
28,1,2,28:1:2,-2.30357,[H]OC12C([H])([H])C3(C([H])([H])[H])C([H])([H])OC4([H])OC([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])C51C([H])([H])C([H])([H])N(C([H])([H])[H])C42[H],False
29,0,0,29:0:0,-2.81824,[H]c1c([H])c([H])c(OC2([H])OC3([H])OC4(C([H])([H])[H])OOC35C([H])(C([H])([H])C4([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C5([H])C2(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c1[H],True
