ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
7,16,1,7:16:1,-2.66952,[H]OC([H])([H])C([H])(O[H])C1([H])OC2([H])C([H])(C1([H])[H])C13OC4([H])C([H])(O[H])OC(C([H])([H])[H])(C([H])([H])[H])C5([H])C4([H])C([H])(C4(O[H])C([H])=C([H])C(C([H])([H])[H])(S(=O)C([H])(C2(O[H])C([H])([H])[H])C42C([H])(O[H])C([H])(O[H])C4(O[H])N(C([H])([H])[H])C2([H])C41[H])C(O[H])(C([H])=C([H])[H])C([H])([H])C3(O[H])C([H])([H])[H])C1(C([H])([H])[H])C(O[H])(OC([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C51O[H],False
7,16,2,7:16:2,-2.08291,[H]OC([H])([H])C([H])(O[H])C1([H])OC2([H])C([H])(C1([H])[H])C13OC4([H])C([H])(O[H])OC(C([H])([H])[H])(C([H])([H])[H])C5([H])C4([H])C([H])(C4(O[H])C([H])=C([H])C(C([H])([H])[H])(S(=O)C([H])(C2(O[H])C([H])([H])[H])C42C([H])(O[H])C([H])(O[H])C4(O[H])N(C([H])([H])[H])C2([H])C41[H])C(O[H])(C([H])=C([H])[H])C([H])([H])C3(O[H])C([H])([H])[H])C1(C([H])([H])[H])C(O[H])(OC([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C51O[H],False
9,0,0,9:0:0,-2.61575,[H]OC1([H])C2(O[H])S(=O)C3([H])C([H])([H])C(=O)OC1(C([H])([H])[H])C31C([H])(O[H])C([H])([H])C3([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C(O[H])(C1(C([H])=C([H])[H])C([H])([H])[H])C2(C([H])([H])[H])C3(C([H])([H])[H])C([H])([H])[H],True
9,0,1,9:0:1,-1.45897,[H]OC1([H])C2(O[H])S(=O)C3([H])C([H])([H])C(=O)OC1(C([H])([H])[H])C31C([H])(O[H])C([H])([H])C3([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C(O[H])(C1(C([H])=C([H])[H])C([H])([H])[H])C2(C([H])([H])[H])C3(C([H])([H])[H])C([H])([H])[H],False
9,0,2,9:0:2,-1.34622,[H]OC1([H])C2(O[H])S(=O)C3([H])C([H])([H])C(=O)OC1(C([H])([H])[H])C31C([H])(O[H])C([H])([H])C3([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C(O[H])(C1(C([H])=C([H])[H])C([H])([H])[H])C2(C([H])([H])[H])C3(C([H])([H])[H])C([H])([H])[H],False
11,0,0,11:0:0,-3.9127,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],True
11,0,1,11:0:1,-3.63087,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],False
11,0,2,11:0:2,-2.35355,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],False
11,2,0,11:2:0,-2.46337,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],True
11,2,1,11:2:1,-2.42951,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],False
11,2,2,11:2:2,-2.37195,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],False
11,3,0,11:3:0,-3.16495,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],True
11,3,1,11:3:1,-2.57546,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],False
11,3,2,11:3:2,-2.44306,[H]OC([H])([H])C12C([H])([H])OC(=O)C1([H])C1=C([H])C3=C(C([H])([H])[H])C(=O)C([H])([H])C3([H])C3(C([H])([H])[H])S(=O)C([H])(C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])O[H])C12C([H])([H])OC3(O[H])C([H])([H])C1([H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H],False
21,0,0,21:0:0,-4.36112,[H]OOC([H])([H])C12OC3([H])OC([H])(O[H])C(=C([H])[H])C4([H])C5(O[H])C(O[H])(C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C([H])([H])C6([H])S(=O)C7(O[H])C(O[H])(C([H])([H])[H])C(=O)C(O[H])(C(O[H])(OC([H])([H])C(=C([H])[H])C([H])([H])[H])C(O[H])(C3([H])O[H])C3(C([H])([H])[H])C1([H])OC6(C([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])C([H])(O[H])C3(O[H])C(O[H])(C([H])([H])[H])C2(O[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C45C([H])([H])[H])C7(O[H])C([H])([H])[H],True
21,0,1,21:0:1,-4.23265,[H]OOC([H])([H])C12OC3([H])OC([H])(O[H])C(=C([H])[H])C4([H])C5(O[H])C(O[H])(C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C([H])([H])C6([H])S(=O)C7(O[H])C(O[H])(C([H])([H])[H])C(=O)C(O[H])(C(O[H])(OC([H])([H])C(=C([H])[H])C([H])([H])[H])C(O[H])(C3([H])O[H])C3(C([H])([H])[H])C1([H])OC6(C([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])C([H])(O[H])C3(O[H])C(O[H])(C([H])([H])[H])C2(O[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C45C([H])([H])[H])C7(O[H])C([H])([H])[H],False
21,0,2,21:0:2,-3.93806,[H]OOC([H])([H])C12OC3([H])OC([H])(O[H])C(=C([H])[H])C4([H])C5(O[H])C(O[H])(C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C([H])([H])C6([H])S(=O)C7(O[H])C(O[H])(C([H])([H])[H])C(=O)C(O[H])(C(O[H])(OC([H])([H])C(=C([H])[H])C([H])([H])[H])C(O[H])(C3([H])O[H])C3(C([H])([H])[H])C1([H])OC6(C([H])(O[H])C([H])(C([H])([H])[H])C([H])([H])C([H])(O[H])C3(O[H])C(O[H])(C([H])([H])[H])C2(O[H])C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C45C([H])([H])[H])C7(O[H])C([H])([H])[H],False
22,1,0,22:1:0,-2.35728,[H]OC12C([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])C([H])([H])C(=O)C1([H])C1(OC([H])([H])[H])C([H])([H])C(=O)C45C([H])([H])C6([H])C([H])(S(=O)C([H])=C([H])C7([H])C8([H])C4(F)OC8([H])[N+]76[H])C34C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C(=O)C4([H])C1(C([H])([H])[H])C25[H],True
22,1,1,22:1:1,-2.23241,[H]OC12C([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])C([H])([H])C(=O)C1([H])C1(OC([H])([H])[H])C([H])([H])C(=O)C45C([H])([H])C6([H])C([H])(S(=O)C([H])=C([H])C7([H])C8([H])C4(F)OC8([H])[N+]76[H])C34C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C(=O)C4([H])C1(C([H])([H])[H])C25[H],False
22,1,2,22:1:2,-2.14377,[H]OC12C([H])(OC(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C3([H])C([H])([H])C(=O)C1([H])C1(OC([H])([H])[H])C([H])([H])C(=O)C45C([H])([H])C6([H])C([H])(S(=O)C([H])=C([H])C7([H])C8([H])C4(F)OC8([H])[N+]76[H])C34C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C(=O)C4([H])C1(C([H])([H])[H])C25[H],False
29,0,0,29:0:0,-3.79173,[H]OC1([H])C([H])(O[H])C12OC1([H])S(=O)C3([H])C4(C([H])([H])[H])OC4([H])C4([H])C([H])([H])[N+]1([H])C4([H])C([H])([H])C1(O[H])C(=C([H])[H])C([H])([H])C4([H])C(=C([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C13C13OC5(O[H])C([H])([H])C1(OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C3=C(C(=C([H])[H])C([H])([H])[H])OC([H])([H])C5(C(=C([H])[H])C([H])([H])[H])C42O[H],True
29,0,1,29:0:1,-3.2121,[H]OC1([H])C([H])(O[H])C12OC1([H])S(=O)C3([H])C4(C([H])([H])[H])OC4([H])C4([H])C([H])([H])[N+]1([H])C4([H])C([H])([H])C1(O[H])C(=C([H])[H])C([H])([H])C4([H])C(=C([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C13C13OC5(O[H])C([H])([H])C1(OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C3=C(C(=C([H])[H])C([H])([H])[H])OC([H])([H])C5(C(=C([H])[H])C([H])([H])[H])C42O[H],False
29,0,2,29:0:2,-2.68826,[H]OC1([H])C([H])(O[H])C12OC1([H])S(=O)C3([H])C4(C([H])([H])[H])OC4([H])C4([H])C([H])([H])[N+]1([H])C4([H])C([H])([H])C1(O[H])C(=C([H])[H])C([H])([H])C4([H])C(=C([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C13C13OC5(O[H])C([H])([H])C1(OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C3=C(C(=C([H])[H])C([H])([H])[H])OC([H])([H])C5(C(=C([H])[H])C([H])([H])[H])C42O[H],False
29,3,0,29:3:0,-1.62213,[H]OC1([H])C([H])(O[H])C12OC1([H])S(=O)C3([H])C4(C([H])([H])[H])OC4([H])C4([H])C([H])([H])[N+]1([H])C4([H])C([H])([H])C1(O[H])C(=C([H])[H])C([H])([H])C4([H])C(=C([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])(O[H])C13C13OC5(O[H])C([H])([H])C1(OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C3=C(C(=C([H])[H])C([H])([H])[H])OC([H])([H])C5(C(=C([H])[H])C([H])([H])[H])C42O[H],True
38,0,0,38:0:0,-2.81176,[H]OC1([H])C2(O[H])OC([H])([H])C34C([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C(O[H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C23C2(OC2([H])[H])S(=O)C4([H])C1([H])C([H])([H])[H],True
38,0,1,38:0:1,-2.53386,[H]OC1([H])C2(O[H])OC([H])([H])C34C([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C(O[H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C23C2(OC2([H])[H])S(=O)C4([H])C1([H])C([H])([H])[H],False
38,0,2,38:0:2,-2.35896,[H]OC1([H])C2(O[H])OC([H])([H])C34C([H])([H])C5([H])C(C([H])([H])[H])(C([H])([H])[H])C(O[H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C23C2(OC2([H])[H])S(=O)C4([H])C1([H])C([H])([H])[H],False
41,0,0,41:0:0,-4.20102,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])OC3(O[H])C1(O[H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C1([H])S(=O)C4([H])C([H])([H])C(=O)C5(C([H])([H])[H])C6(O[H])C([H])([H])C2(O[H])OC2(C([H])([H])[H])C([H])(O[H])C([H])([H])C7([H])C([H])(OC(=O)C7([H])C([H])([H])[H])C(=C([H])[H])C2(O[H])C6([H])C([H])=C(C([H])([H])[H])C([H])([H])C5(O[H])C341,True
41,0,1,41:0:1,-4.17275,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])OC3(O[H])C1(O[H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C1([H])S(=O)C4([H])C([H])([H])C(=O)C5(C([H])([H])[H])C6(O[H])C([H])([H])C2(O[H])OC2(C([H])([H])[H])C([H])(O[H])C([H])([H])C7([H])C([H])(OC(=O)C7([H])C([H])([H])[H])C(=C([H])[H])C2(O[H])C6([H])C([H])=C(C([H])([H])[H])C([H])([H])C5(O[H])C341,False
41,0,2,41:0:2,-3.98224,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])OC3(O[H])C1(O[H])C([H])(O[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])C1([H])S(=O)C4([H])C([H])([H])C(=O)C5(C([H])([H])[H])C6(O[H])C([H])([H])C2(O[H])OC2(C([H])([H])[H])C([H])(O[H])C([H])([H])C7([H])C([H])(OC(=O)C7([H])C([H])([H])[H])C(=C([H])[H])C2(O[H])C6([H])C([H])=C(C([H])([H])[H])C([H])([H])C5(O[H])C341,False
45,0,0,45:0:0,-3.47366,[H]OC1([H])OC([H])(O[H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C45C6([H])OC(O[H])(C4(O[H])O[H])C4(C7([H])OC([H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C7([H])[H])S(=O)C([H])(C([H])([H])C([H])(O[H])C4([H])[H])C5(O6)C([H])(O[H])C([H])(O[H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])O[H],True
45,0,1,45:0:1,-3.00643,[H]OC1([H])OC([H])(O[H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C45C6([H])OC(O[H])(C4(O[H])O[H])C4(C7([H])OC([H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C7([H])[H])S(=O)C([H])(C([H])([H])C([H])(O[H])C4([H])[H])C5(O6)C([H])(O[H])C([H])(O[H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])O[H],False
45,0,2,45:0:2,-2.96067,[H]OC1([H])OC([H])(O[H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C45C6([H])OC(O[H])(C4(O[H])O[H])C4(C7([H])OC([H])(C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C7([H])[H])S(=O)C([H])(C([H])([H])C([H])(O[H])C4([H])[H])C5(O6)C([H])(O[H])C([H])(O[H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C1([H])O[H],False
46,0,0,46:0:0,-4.10943,[H]OC1([H])C(=C([H])[H])C([H])([H])C2=C(C1([H])[H])C1([H])S(=O)C([H])([H])C3(O[H])C([H])(O[H])C4(O[H])C([H])([H])C([H])(C([H])(O[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C4([H])C23C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],True
46,0,1,46:0:1,-3.32779,[H]OC1([H])C(=C([H])[H])C([H])([H])C2=C(C1([H])[H])C1([H])S(=O)C([H])([H])C3(O[H])C([H])(O[H])C4(O[H])C([H])([H])C([H])(C([H])(O[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C4([H])C23C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],False
46,0,2,46:0:2,-3.0519,[H]OC1([H])C(=C([H])[H])C([H])([H])C2=C(C1([H])[H])C1([H])S(=O)C([H])([H])C3(O[H])C([H])(O[H])C4(O[H])C([H])([H])C([H])(C([H])(O[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C4([H])C23C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],False
51,0,0,51:0:0,-1.44764,[H]OC1([H])C([H])(OC(=O)C([H])([H])[H])C(OC(=O)C([H])([H])[H])(C([H])([H])[H])C2(O[H])C3(O[H])OC4([H])OC([H])(S(=O)C2(C([H])([H])[H])C([H])([H])[H])C3(C([H])([H])[H])C41O[H],True
66,0,0,66:0:0,-3.96577,[H]C(=C1N([H])C(=O)C([H])(C([H])([H])[H])S1=O)c1nc(Br)sc1[H],True
66,0,1,66:0:1,-3.58192,[H]C(=C1N([H])C(=O)C([H])(C([H])([H])[H])S1=O)c1nc(Br)sc1[H],False
66,0,2,66:0:2,-3.30125,[H]C(=C1N([H])C(=O)C([H])(C([H])([H])[H])S1=O)c1nc(Br)sc1[H],False
66,1,0,66:1:0,-4.73852,[H]C(=C1N([H])C(=O)C([H])(C([H])([H])[H])S1=O)c1nc(Br)sc1[H],True
66,1,1,66:1:1,-4.20545,[H]C(=C1N([H])C(=O)C([H])(C([H])([H])[H])S1=O)c1nc(Br)sc1[H],False
66,1,2,66:1:2,-3.75877,[H]C(=C1N([H])C(=O)C([H])(C([H])([H])[H])S1=O)c1nc(Br)sc1[H],False
71,0,0,71:0:0,-2.15614,[H]OC1([H])S(=O)C2([H])C3(O[H])OC([H])([H])C45C([H])(OC([H])([H])[H])C([H])([H])C(=C([H])[H])C6([H])C([H])([H])C(C([H])([H])[H])(C([H])(OC(=O)N([H])[H])C4(C([H])([H])[H])C([H])([H])[H])C(O[H])(C(O[H])(C3([H])OC(=O)C([H])([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C23C([H])([H])OC1(C([H])([H])[H])C([H])(O[H])C35O[H],True
71,0,1,71:0:1,-2.07285,[H]OC1([H])S(=O)C2([H])C3(O[H])OC([H])([H])C45C([H])(OC([H])([H])[H])C([H])([H])C(=C([H])[H])C6([H])C([H])([H])C(C([H])([H])[H])(C([H])(OC(=O)N([H])[H])C4(C([H])([H])[H])C([H])([H])[H])C(O[H])(C(O[H])(C3([H])OC(=O)C([H])([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C23C([H])([H])OC1(C([H])([H])[H])C([H])(O[H])C35O[H],False
71,0,2,71:0:2,-1.98073,[H]OC1([H])S(=O)C2([H])C3(O[H])OC([H])([H])C45C([H])(OC([H])([H])[H])C([H])([H])C(=C([H])[H])C6([H])C([H])([H])C(C([H])([H])[H])(C([H])(OC(=O)N([H])[H])C4(C([H])([H])[H])C([H])([H])[H])C(O[H])(C(O[H])(C3([H])OC(=O)C([H])([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C23C([H])([H])OC1(C([H])([H])[H])C([H])(O[H])C35O[H],False
72,0,0,72:0:0,-2.92674,[H]C(Br)=C1OC([H])([H])C2(C([H])=C1[H])N(C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])S2=O,True
72,0,1,72:0:1,-2.74488,[H]C(Br)=C1OC([H])([H])C2(C([H])=C1[H])N(C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])S2=O,False
72,0,2,72:0:2,-2.64083,[H]C(Br)=C1OC([H])([H])C2(C([H])=C1[H])N(C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])S2=O,False
72,1,0,72:1:0,-3.62573,[H]C(Br)=C1OC([H])([H])C2(C([H])=C1[H])N(C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])S2=O,True
72,1,1,72:1:1,-3.57455,[H]C(Br)=C1OC([H])([H])C2(C([H])=C1[H])N(C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])S2=O,False
72,1,2,72:1:2,-3.40948,[H]C(Br)=C1OC([H])([H])C2(C([H])=C1[H])N(C(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])S2=O,False
