ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
35,0,0,35:0:0,-3.27073,[H]c1nc(N2C([H])([H])c3c(C([H])([H])[H])nc(=O)n([H])c3C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,True
35,0,1,35:0:1,-3.23205,[H]c1nc(N2C([H])([H])c3c(C([H])([H])[H])nc(=O)n([H])c3C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,False
35,0,2,35:0:2,-2.78867,[H]c1nc(N2C([H])([H])c3c(C([H])([H])[H])nc(=O)n([H])c3C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,False
35,1,0,35:1:0,-3.38577,[H]c1nc(N2C([H])([H])c3c(nc(=O)n([H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,True
35,1,1,35:1:1,-3.25183,[H]c1nc(N2C([H])([H])c3c(nc(=O)n([H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,False
35,1,2,35:1:2,-3.12576,[H]c1nc(N2C([H])([H])c3c(nc(=O)n([H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,False
35,2,0,35:2:0,-4.00512,[H]c1nc(N2C([H])([H])c3c(n([H])c(=O)[n+]([H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,True
35,2,1,35:2:1,-3.98259,[H]c1nc(N2C([H])([H])c3c(n([H])c(=O)[n+]([H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,False
35,2,2,35:2:2,-3.83227,[H]c1nc(N2C([H])([H])c3c(n([H])c(=O)[n+]([H])c3C([H])([H])[H])C([H])([H])C2([H])[H])c2c(C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])nc(C([H])([H])[H])n2n1,False
36,0,0,36:0:0,-3.10319,[H]C1=NC(=O)C([H])(C([H])([H])C(=O)N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])(C([H])([H])[H])C2([H])[H])N(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C1([H])[H],True
36,0,1,36:0:1,-2.84976,[H]C1=NC(=O)C([H])(C([H])([H])C(=O)N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])(C([H])([H])[H])C2([H])[H])N(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C1([H])[H],False
36,0,2,36:0:2,-2.74907,[H]C1=NC(=O)C([H])(C([H])([H])C(=O)N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])(C([H])([H])[H])C2([H])[H])N(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C1([H])[H],False
36,1,0,36:1:0,-3.04041,[H]C1=NC(=O)C([H])(C([H])([H])C(=O)N2C([H])([H])C([H])([H])N([H])C([H])(C([H])([H])[H])C2([H])[H])N(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C1([H])[H],True
36,1,1,36:1:1,-2.80636,[H]C1=NC(=O)C([H])(C([H])([H])C(=O)N2C([H])([H])C([H])([H])N([H])C([H])(C([H])([H])[H])C2([H])[H])N(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C1([H])[H],False
36,1,2,36:1:2,-2.58451,[H]C1=NC(=O)C([H])(C([H])([H])C(=O)N2C([H])([H])C([H])([H])N([H])C([H])(C([H])([H])[H])C2([H])[H])N(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C1([H])[H],False
37,0,0,37:0:0,-2.76951,[H]C1=C([H])C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])c2noc(C([H])(C([H])([H])[H])C([H])([H])[H])n2)C1([H])[H],True
37,0,1,37:0:1,-2.29525,[H]C1=C([H])C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])c2noc(C([H])(C([H])([H])[H])C([H])([H])[H])n2)C1([H])[H],False
37,0,2,37:0:2,-2.1186,[H]C1=C([H])C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])c2noc(C([H])(C([H])([H])[H])C([H])([H])[H])n2)C1([H])[H],False
38,0,0,38:0:0,-3.53583,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])nn([H])c2c1[N+](=O)[O-],True
38,0,1,38:0:1,-3.02632,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])nn([H])c2c1[N+](=O)[O-],False
38,0,2,38:0:2,-2.91408,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])nn([H])c2c1[N+](=O)[O-],False
38,1,0,38:1:0,-4.08974,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])n([H])nc2c1[N+](=O)[O-],True
38,1,1,38:1:1,-3.64921,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])n([H])nc2c1[N+](=O)[O-],False
38,1,2,38:1:2,-3.61371,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c([H])n([H])nc2c1[N+](=O)[O-],False
39,0,0,39:0:0,-3.98164,[H]c1onc2c1nc(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1nnc([H])n12,True
39,0,1,39:0:1,-3.74236,[H]c1onc2c1nc(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1nnc([H])n12,False
39,0,2,39:0:2,-3.68041,[H]c1onc2c1nc(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1nnc([H])n12,False
40,0,0,40:0:0,-3.57854,[H]C1([H])C([H])([H])C1([H])C(=O)OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[N+]2([H])[H],True
40,0,1,40:0:1,-3.30572,[H]C1([H])C([H])([H])C1([H])C(=O)OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[N+]2([H])[H],False
40,0,2,40:0:2,-3.11177,[H]C1([H])C([H])([H])C1([H])C(=O)OC1([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[N+]2([H])[H],False
41,0,0,41:0:0,-3.27327,[H]C(C(=O)c1c([H])c([H])nc([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],True
41,0,1,41:0:1,-1.43524,[H]C(C(=O)c1c([H])c([H])nc([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],False
41,1,0,41:1:0,-3.5429,[H]C(C(=O)c1c([H])c([H])nc([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],True
41,1,1,41:1:1,-3.49836,[H]C(C(=O)c1c([H])c([H])nc([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],False
41,1,2,41:1:2,-3.42451,[H]C(C(=O)c1c([H])c([H])nc([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],False
41,2,0,41:2:0,-4.31079,[H]C(C(=O)c1c([H])c([H])[n+]([H])c([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],True
41,2,1,41:2:1,-3.95345,[H]C(C(=O)c1c([H])c([H])[n+]([H])c([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],False
41,2,2,41:2:2,-3.74896,[H]C(C(=O)c1c([H])c([H])[n+]([H])c([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],False
41,3,0,41:3:0,-4.13842,[H]C(C(=O)c1c([H])c([H])[n+]([H])c([H])c1[H])=C([H])N1C([H])([H])C([H])([H])N(c2nc([H])nc3sc([H])c([H])c23)C([H])([H])C1([H])[H],True
42,0,0,42:0:0,-3.47833,[H]C1([H])OC([H])([H])C([H])([H])n2nnc(C([H])(OC3([H])C4([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])[H])c21,True
42,0,1,42:0:1,-3.46545,[H]C1([H])OC([H])([H])C([H])([H])n2nnc(C([H])(OC3([H])C4([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])[H])c21,False
42,0,2,42:0:2,-3.06759,[H]C1([H])OC([H])([H])C([H])([H])n2nnc(C([H])(OC3([H])C4([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C4([H])[H])C3([H])[H])C([H])([H])[H])c21,False
43,1,0,43:1:0,-3.5327,[H]OOC1(C([H])([H])[H])C([H])([H])C23C(=O)C([H])([H])C1(C([H])([H])N(C([H])([H])[H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C3([H])[H],True
43,1,1,43:1:1,-1.93017,[H]OOC1(C([H])([H])[H])C([H])([H])C23C(=O)C([H])([H])C1(C([H])([H])N(C([H])([H])[H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C3([H])[H],False
44,0,0,44:0:0,-2.92033,[H]c1sc(N([H])[H])nc1-c1c(OC([H])([H])[H])c([H])c([H])c2c1OC(F)(F)O2,True
44,0,1,44:0:1,-2.71701,[H]c1sc(N([H])[H])nc1-c1c(OC([H])([H])[H])c([H])c([H])c2c1OC(F)(F)O2,False
44,0,2,44:0:2,-2.58305,[H]c1sc(N([H])[H])nc1-c1c(OC([H])([H])[H])c([H])c([H])c2c1OC(F)(F)O2,False
45,0,0,45:0:0,-4.63313,[H]c1sc2c(nn3c([H])c(C([H])([H])[H])c(C([H])([H])[H])nc23)c1[H],True
45,0,1,45:0:1,-3.80975,[H]c1sc2c(nn3c([H])c(C([H])([H])[H])c(C([H])([H])[H])nc23)c1[H],False
45,0,2,45:0:2,-3.49919,[H]c1sc2c(nn3c([H])c(C([H])([H])[H])c(C([H])([H])[H])nc23)c1[H],False
46,0,0,46:0:0,-3.46545,[H]c1nc2c(c(C(F)(F)F)nn2-c2c([H])c([H])c3nonc3c2[H])c([H])c1[H],True
46,0,1,46:0:1,-3.09712,[H]c1nc2c(c(C(F)(F)F)nn2-c2c([H])c([H])c3nonc3c2[H])c([H])c1[H],False
46,0,2,46:0:2,-3.08974,[H]c1nc2c(c(C(F)(F)F)nn2-c2c([H])c([H])c3nonc3c2[H])c([H])c1[H],False
47,0,0,47:0:0,-2.62142,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(N([H])C(=O)c4oc([H])nc4[H])nn([H])c3C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],True
47,0,1,47:0:1,-2.42885,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(N([H])C(=O)c4oc([H])nc4[H])nn([H])c3C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
47,0,2,47:0:2,-2.21666,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(N([H])C(=O)c4oc([H])nc4[H])nn([H])c3C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
47,1,0,47:1:0,-2.91345,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(nn([H])c3N([H])C(=O)c3oc([H])nc3[H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],True
47,1,1,47:1:1,-2.72896,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(nn([H])c3N([H])C(=O)c3oc([H])nc3[H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
47,1,2,47:1:2,-2.12448,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(nn([H])c3N([H])C(=O)c3oc([H])nc3[H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
47,2,0,47:2:0,-4.84908,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(nn([H])c3N([H])C(=O)c3oc([H])nc3[H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],True
47,2,1,47:2:1,-3.63279,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(nn([H])c3N([H])C(=O)c3oc([H])nc3[H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
47,2,2,47:2:2,-2.80794,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(nn([H])c3N([H])C(=O)c3oc([H])nc3[H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
47,3,0,47:3:0,-4.15565,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(N([H])C(=O)c4oc([H])nc4[H])nn([H])c3C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],True
47,3,1,47:3:1,-3.87102,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(N([H])C(=O)c4oc([H])nc4[H])nn([H])c3C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
47,3,2,47:3:2,-3.60285,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])(C([H])([H])[H])N(C(=O)N2C([H])([H])c3c(N([H])C(=O)c4oc([H])nc4[H])nn([H])c3C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],False
48,0,0,48:0:0,-3.72211,[H]Oc1c([H])nc2nc(C3=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C3([H])[H])n([H])c2c1[H],True
48,0,1,48:0:1,-3.55867,[H]Oc1c([H])nc2nc(C3=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C3([H])[H])n([H])c2c1[H],False
48,0,2,48:0:2,-3.47929,[H]Oc1c([H])nc2nc(C3=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C3([H])[H])n([H])c2c1[H],False
48,1,0,48:1:0,-3.94056,[H]Oc1c([H])nc2c(nc(C3=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C3([H])[H])n2[H])c1[H],True
48,1,1,48:1:1,-3.79456,[H]Oc1c([H])nc2c(nc(C3=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C3([H])[H])n2[H])c1[H],False
48,1,2,48:1:2,-3.28014,[H]Oc1c([H])nc2c(nc(C3=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C3([H])[H])n2[H])c1[H],False
48,2,0,48:2:0,-3.57073,[H]C1=C(c2nc3c([H])c([O-])c([H])nc3n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],True
48,2,1,48:2:1,-3.35401,[H]C1=C(c2nc3c([H])c([O-])c([H])nc3n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],False
48,2,2,48:2:2,-3.2418,[H]C1=C(c2nc3c([H])c([O-])c([H])nc3n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],False
48,3,0,48:3:0,-4.30297,[H]C1=C(c2nc3nc([H])c([O-])c([H])c3n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],True
48,3,1,48:3:1,-4.12642,[H]C1=C(c2nc3nc([H])c([O-])c([H])c3n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],False
48,3,2,48:3:2,-4.04152,[H]C1=C(c2nc3nc([H])c([O-])c([H])c3n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],False
48,4,0,48:4:0,-4.63529,[H]C1=C(c2nc3c(c([H])c([O-])c([H])[n+]3[H])n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],True
48,4,1,48:4:1,-4.44616,[H]C1=C(c2nc3c(c([H])c([O-])c([H])[n+]3[H])n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],False
48,4,2,48:4:2,-4.3821,[H]C1=C(c2nc3c(c([H])c([O-])c([H])[n+]3[H])n2[H])C([H])([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],False
48,5,0,48:5:0,-4.25967,[H]Oc1c([H])nc2c(c1[H])[n+]([H])c(C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C1([H])[H])n2[H],True
48,5,1,48:5:1,-4.13951,[H]Oc1c([H])nc2c(c1[H])[n+]([H])c(C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C1([H])[H])n2[H],False
48,5,2,48:5:2,-4.11267,[H]Oc1c([H])nc2c(c1[H])[n+]([H])c(C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C1([H])[H])n2[H],False
49,0,0,49:0:0,-2.78076,[H]C([H])=C([H])c1sc([H])c([H])c1S(=O)(=O)n1c([H])c(C2([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])nc21,True
49,0,1,49:0:1,-2.52827,[H]C([H])=C([H])c1sc([H])c([H])c1S(=O)(=O)n1c([H])c(C2([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])nc21,False
49,0,2,49:0:2,-2.34446,[H]C([H])=C([H])c1sc([H])c([H])c1S(=O)(=O)n1c([H])c(C2([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])nc21,False
50,0,0,50:0:0,-2.96452,[H]c1nc(N([H])C([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])sc1C(=O)[O-],True
50,0,1,50:0:1,-2.76127,[H]c1nc(N([H])C([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])sc1C(=O)[O-],False
50,0,2,50:0:2,-2.43957,[H]c1nc(N([H])C([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])sc1C(=O)[O-],False
50,1,0,50:1:0,-2.9984,[H]c1c(C(=O)[O-])sc(N([H])C([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])[n+]1[H],True
50,1,1,50:1:1,-2.65583,[H]c1c(C(=O)[O-])sc(N([H])C([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])[n+]1[H],False
50,1,2,50:1:2,-2.14812,[H]c1c(C(=O)[O-])sc(N([H])C([H])([H])C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])[n+]1[H],False
51,0,0,51:0:0,-5.27656,[H]c1c([H])c(C([H])([H])[H])c(N=NN(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H],True
51,0,1,51:0:1,-5.22476,[H]c1c([H])c(C([H])([H])[H])c(N=NN(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H],False
51,0,2,51:0:2,-5.15228,[H]c1c([H])c(C([H])([H])[H])c(N=NN(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H],False
51,1,0,51:1:0,-2.28431,[H]c1c([H])c(C([H])([H])[H])c(N=NN(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H],True
51,1,1,51:1:1,-2.14935,[H]c1c([H])c(C([H])([H])[H])c(N=NN(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H],False
51,1,2,51:1:2,-2.08523,[H]c1c([H])c(C([H])([H])[H])c(N=NN(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H],False
52,0,0,52:0:0,-3.46703,[H]c1c([H])c(-n2nc(C([H])([H])[H])c3c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])nc(C([H])([H])[H])nc32)c([H])c([H])c1F,True
52,0,1,52:0:1,-3.16696,[H]c1c([H])c(-n2nc(C([H])([H])[H])c3c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])nc(C([H])([H])[H])nc32)c([H])c([H])c1F,False
52,0,2,52:0:2,-3.10921,[H]c1c([H])c(-n2nc(C([H])([H])[H])c3c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])nc(C([H])([H])[H])nc32)c([H])c([H])c1F,False
52,1,0,52:1:0,-3.86892,[H]c1c([H])c(-n2nc(C([H])([H])[H])c3c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[n+]([H])c(C([H])([H])[H])nc32)c([H])c([H])c1F,True
52,1,1,52:1:1,-3.06387,[H]c1c([H])c(-n2nc(C([H])([H])[H])c3c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[n+]([H])c(C([H])([H])[H])nc32)c([H])c([H])c1F,False
52,1,2,52:1:2,-2.64083,[H]c1c([H])c(-n2nc(C([H])([H])[H])c3c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[n+]([H])c(C([H])([H])[H])nc32)c([H])c([H])c1F,False
54,0,0,54:0:0,-4.87245,[H]Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C1(O[H])C([H])(C2([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H],True
54,0,1,54:0:1,-4.73822,[H]Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C1(O[H])C([H])(C2([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H],False
54,0,2,54:0:2,-4.28049,[H]Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C1(O[H])C([H])(C2([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H],False
54,1,0,54:1:0,-3.65985,[H]Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])(C2([H])[H])C1(O[H])C([H])([H])C([H])([H])C([H])(O[H])C3([H])[H],True
54,1,1,54:1:1,-3.60053,[H]Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])(C2([H])[H])C1(O[H])C([H])([H])C([H])([H])C([H])(O[H])C3([H])[H],False
54,1,2,54:1:2,-3.55303,[H]Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])(C2([H])[H])C1(O[H])C([H])([H])C([H])([H])C([H])(O[H])C3([H])[H],False
55,0,0,55:0:0,-3.71061,[H]N([H])C(=O)c1onc(C([H])([H])[H])c1C(=O)OC([H])([H])C([H])([H])[H],True
55,0,1,55:0:1,-3.18265,[H]N([H])C(=O)c1onc(C([H])([H])[H])c1C(=O)OC([H])([H])C([H])([H])[H],False
55,0,2,55:0:2,-2.5756,[H]N([H])C(=O)c1onc(C([H])([H])[H])c1C(=O)OC([H])([H])C([H])([H])[H],False
56,0,0,56:0:0,-3.3185,[H]c1nc([H])c(N2C([H])([H])c3c([H])c(C([H])([H])Oc4c([H])c([H])c(OC([H])(C(=O)[O-])C([H])([H])[H])c(F)c4[H])nn3C([H])(C([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],True
56,0,1,56:0:1,-3.17262,[H]c1nc([H])c(N2C([H])([H])c3c([H])c(C([H])([H])Oc4c([H])c([H])c(OC([H])(C(=O)[O-])C([H])([H])[H])c(F)c4[H])nn3C([H])(C([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],False
56,0,2,56:0:2,-2.9975,[H]c1nc([H])c(N2C([H])([H])c3c([H])c(C([H])([H])Oc4c([H])c([H])c(OC([H])(C(=O)[O-])C([H])([H])[H])c(F)c4[H])nn3C([H])(C([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],False
56,1,0,56:1:0,-2.64974,[H]c1nc([H])c(N2C([H])([H])c3c([H])c(C([H])([H])Oc4c([H])c([H])c(OC([H])(C(=O)[O-])C([H])([H])[H])c(F)c4[H])[n+]([H])n3C([H])(C([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],True
56,1,1,56:1:1,-1.25282,[H]c1nc([H])c(N2C([H])([H])c3c([H])c(C([H])([H])Oc4c([H])c([H])c(OC([H])(C(=O)[O-])C([H])([H])[H])c(F)c4[H])[n+]([H])n3C([H])(C([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],False
56,1,2,56:1:2,1.57918,[H]c1nc([H])c(N2C([H])([H])c3c([H])c(C([H])([H])Oc4c([H])c([H])c(OC([H])(C(=O)[O-])C([H])([H])[H])c(F)c4[H])[n+]([H])n3C([H])(C([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],False
56,2,0,56:2:0,-4.10756,[H]c1c([H])c(OC([H])(C(=O)[O-])C([H])([H])[H])c(F)c([H])c1OC([H])([H])c1nn2c(c1[H])C([H])([H])N(c1c([H])c(OC([H])([H])[H])c([H])[n+]([H])c1[H])C([H])([H])C2([H])C([H])([H])[H],True
