ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
58,0,2,58:0:2,-2.62024,[H]OC1([H])C2([H])C3(O[H])C([H])(O[H])C(O[H])(C([H])([H])[H])C1(O[H])C([H])(O[H])C1(O[H])C([H])([H])C4([H])C([H])([H])C(O[H])(C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C3(C([H])([H])OC(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H])C2([H])S(=O)C4([H])C3(C([H])([H])[H])C([H])([H])C21C([H])(O[H])C([H])([H])C3([H])O[H],False
59,0,0,59:0:0,-3.25002,[H]OC([H])([H])C1(O[H])C([H])([H])C2([H])C([H])(C([H])([H])C3([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])OC(=O)C([H])([H])C4(O[H])C4(O[H])S(=O)C([H])(C([H])([H])C3(C([H])([H])[H])C35OC6(C([H])([H])[H])C(=C([H])C(=O)C6([H])OC([H])([H])[H])C3([H])OC25C([H])([H])[H])C23C(=O)C(=C([H])[H])C([H])(C2(O[H])C4([H])[H])C3(C([H])([H])[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C1([H])O[H],True
59,0,1,59:0:1,-2.62707,[H]OC([H])([H])C1(O[H])C([H])([H])C2([H])C([H])(C([H])([H])C3([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])OC(=O)C([H])([H])C4(O[H])C4(O[H])S(=O)C([H])(C([H])([H])C3(C([H])([H])[H])C35OC6(C([H])([H])[H])C(=C([H])C(=O)C6([H])OC([H])([H])[H])C3([H])OC25C([H])([H])[H])C23C(=O)C(=C([H])[H])C([H])(C2(O[H])C4([H])[H])C3(C([H])([H])[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C1([H])O[H],False
59,0,2,59:0:2,-2.504,[H]OC([H])([H])C1(O[H])C([H])([H])C2([H])C([H])(C([H])([H])C3([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])OC(=O)C([H])([H])C4(O[H])C4(O[H])S(=O)C([H])(C([H])([H])C3(C([H])([H])[H])C35OC6(C([H])([H])[H])C(=C([H])C(=O)C6([H])OC([H])([H])[H])C3([H])OC25C([H])([H])[H])C23C(=O)C(=C([H])[H])C([H])(C2(O[H])C4([H])[H])C3(C([H])([H])[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C1([H])O[H],False
60,3,0,60:3:0,-2.56061,[H]OC12OC([H])([H])C([H])(C3([H])C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C(C([H])([H])[H])(OC1(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1(C(=C([H])[H])C([H])([H])[H])C4([H])OC4(C([H])([H])[H])C31[H])C1(C([H])([H])OC(=O)C([H])([H])[H])S(=O)C3([H])OC([H])(OC([H])([H])[H])C4(O[H])C([H])(OC(=O)C([H])([H])[H])C(O[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C1(C([H])([H])[H])C324,True
62,0,0,62:0:0,-2.36662,[H]OC1([H])C([H])([H])S(=O)C2([H])C([H])(C([H])([H])[H])C3([H])OC4(OC45C([H])(OC([H])([H])[H])C5(C([H])([H])[H])C([H])([H])[H])C([H])(C3([H])[H])C3(O[H])C([H])(O[H])C4(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C23C1(O[H])C1([H])OC(C([H])([H])[H])=C([H])C([H])(C1([H])[H])C12OC(O[H])(C([H])([H])[H])C1(O[H])OC([H])([H])C24[H],True
62,0,1,62:0:1,-2.20115,[H]OC1([H])C([H])([H])S(=O)C2([H])C([H])(C([H])([H])[H])C3([H])OC4(OC45C([H])(OC([H])([H])[H])C5(C([H])([H])[H])C([H])([H])[H])C([H])(C3([H])[H])C3(O[H])C([H])(O[H])C4(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C23C1(O[H])C1([H])OC(C([H])([H])[H])=C([H])C([H])(C1([H])[H])C12OC(O[H])(C([H])([H])[H])C1(O[H])OC([H])([H])C24[H],False
62,2,0,62:2:0,-1.7584,[H]OC1([H])C([H])([H])S(=O)C2([H])C([H])(C([H])([H])[H])C3([H])OC4(OC45C([H])(OC([H])([H])[H])C5(C([H])([H])[H])C([H])([H])[H])C([H])(C3([H])[H])C3(O[H])C([H])(O[H])C4(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C23C1(O[H])C1([H])OC(C([H])([H])[H])=C([H])C([H])(C1([H])[H])C12OC(O[H])(C([H])([H])[H])C1(O[H])OC([H])([H])C24[H],True
62,2,1,62:2:1,-1.1725,[H]OC1([H])C([H])([H])S(=O)C2([H])C([H])(C([H])([H])[H])C3([H])OC4(OC45C([H])(OC([H])([H])[H])C5(C([H])([H])[H])C([H])([H])[H])C([H])(C3([H])[H])C3(O[H])C([H])(O[H])C4(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C23C1(O[H])C1([H])OC(C([H])([H])[H])=C([H])C([H])(C1([H])[H])C12OC(O[H])(C([H])([H])[H])C1(O[H])OC([H])([H])C24[H],False
63,0,0,63:0:0,-1.88576,[H]C([H])=C([H])C12C(=O)C(OC([H])([H])[H])(C([H])([H])[H])C([H])=C1C([H])([H])C13C4=C(C([H])(S2=O)C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C4(C([H])([H])C1([H])OC([H])([H])[H])C3([H])[H],True
63,0,1,63:0:1,-1.72621,[H]C([H])=C([H])C12C(=O)C(OC([H])([H])[H])(C([H])([H])[H])C([H])=C1C([H])([H])C13C4=C(C([H])(S2=O)C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C4(C([H])([H])C1([H])OC([H])([H])[H])C3([H])[H],False
63,0,2,63:0:2,-1.6754,[H]C([H])=C([H])C12C(=O)C(OC([H])([H])[H])(C([H])([H])[H])C([H])=C1C([H])([H])C13C4=C(C([H])(S2=O)C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C4(C([H])([H])C1([H])OC([H])([H])[H])C3([H])[H],False
68,0,0,68:0:0,-3.26381,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],True
68,0,1,68:0:1,-3.16666,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],False
68,0,2,68:0:2,-3.12245,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],False
68,1,0,68:1:0,-2.7819,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],True
68,1,1,68:1:1,-1.46801,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],False
68,2,0,68:2:0,-3.53314,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],True
68,2,1,68:2:1,-3.4807,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],False
68,2,2,68:2:2,-3.27315,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],False
68,3,0,68:3:0,-2.80738,[H]OC1([H])C([H])([H])C([H])(O[H])C23OC(C([H])([H])[H])(C([H])(O[H])C2([H])O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4(O[H])C([H])(O[H])C25C1([H])S(=O)C([H])([H])C5([H])C4([H])C3([H])OC(=O)C([H])=C([H])c1c(C([H])([H])[H])oc([H])c1C([H])([H])[H],True
73,0,0,73:0:0,-2.25015,[H]OC12OC([H])(C3(O[H])OC4(C([H])([H])[H])C5([H])C([H])([H])C([H])([H])C6(C([H])(O[H])C([H])([H])C(=C([H])[H])C([H])([H])[H])C([H])([H])OC4(C5([H])O[H])C(O[H])(C([H])([H])[H])S(=O)C4([H])C5(C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])(O[H])C5([H])[H])(C([H])(C([H])([H])[H])C6([H])[H])C3([H])C(O[H])(C([H])([H])[H])C14O[H])C(OC(=O)C([H])([H])[H])(C([H])([H])[H])C2=O,True
73,0,1,73:0:1,-2.08478,[H]OC12OC([H])(C3(O[H])OC4(C([H])([H])[H])C5([H])C([H])([H])C([H])([H])C6(C([H])(O[H])C([H])([H])C(=C([H])[H])C([H])([H])[H])C([H])([H])OC4(C5([H])O[H])C(O[H])(C([H])([H])[H])S(=O)C4([H])C5(C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])(O[H])C5([H])[H])(C([H])(C([H])([H])[H])C6([H])[H])C3([H])C(O[H])(C([H])([H])[H])C14O[H])C(OC(=O)C([H])([H])[H])(C([H])([H])[H])C2=O,False
73,0,2,73:0:2,-2.07871,[H]OC12OC([H])(C3(O[H])OC4(C([H])([H])[H])C5([H])C([H])([H])C([H])([H])C6(C([H])(O[H])C([H])([H])C(=C([H])[H])C([H])([H])[H])C([H])([H])OC4(C5([H])O[H])C(O[H])(C([H])([H])[H])S(=O)C4([H])C5(C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])(O[H])C5([H])[H])(C([H])(C([H])([H])[H])C6([H])[H])C3([H])C(O[H])(C([H])([H])[H])C14O[H])C(OC(=O)C([H])([H])[H])(C([H])([H])[H])C2=O,False
75,0,0,75:0:0,-4.28543,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])OC3([H])S(=O)C4(OC32[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])OC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C3(O[H])C([H])=C([H])C5(C([H])([H])C([H])(O[H])C([H])(O[H])C5(C([H])([H])[H])OC3([H])[H])C2(C([H])([H])[H])C2([H])OC3(C(=O)C([H])([H])C(O[H])(C([H])([H])[H])C3([H])[H])C([H])(O[H])C([H])(O[H])C24[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],True
75,0,1,75:0:1,-4.14527,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])OC3([H])S(=O)C4(OC32[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])OC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C3(O[H])C([H])=C([H])C5(C([H])([H])C([H])(O[H])C([H])(O[H])C5(C([H])([H])[H])OC3([H])[H])C2(C([H])([H])[H])C2([H])OC3(C(=O)C([H])([H])C(O[H])(C([H])([H])[H])C3([H])[H])C([H])(O[H])C([H])(O[H])C24[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],False
75,0,2,75:0:2,-4.07788,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])OC3([H])S(=O)C4(OC32[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])OC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C3(O[H])C([H])=C([H])C5(C([H])([H])C([H])(O[H])C([H])(O[H])C5(C([H])([H])[H])OC3([H])[H])C2(C([H])([H])[H])C2([H])OC3(C(=O)C([H])([H])C(O[H])(C([H])([H])[H])C3([H])[H])C([H])(O[H])C([H])(O[H])C24[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],False
78,0,0,78:0:0,-2.97408,[H]OC([H])([H])C12OC([H])(C(O[H])(C([H])([H])[H])C1([H])O[H])C13S(=O)C4([H])C([H])([H])C([H])(OC([H])([H])[H])OC5([H])C([H])([H])C([H])([H])C6([H])C([H])(C1([H])C1([H])OC(=O)C(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])=C([H])C1(O[H])C3([H])O[H])C42C([H])(OC([H])([H])[H])C([H])([H])C56C([H])([H])[H],True
78,0,1,78:0:1,-2.96315,[H]OC([H])([H])C12OC([H])(C(O[H])(C([H])([H])[H])C1([H])O[H])C13S(=O)C4([H])C([H])([H])C([H])(OC([H])([H])[H])OC5([H])C([H])([H])C([H])([H])C6([H])C([H])(C1([H])C1([H])OC(=O)C(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])=C([H])C1(O[H])C3([H])O[H])C42C([H])(OC([H])([H])[H])C([H])([H])C56C([H])([H])[H],False
78,0,2,78:0:2,-2.36185,[H]OC([H])([H])C12OC([H])(C(O[H])(C([H])([H])[H])C1([H])O[H])C13S(=O)C4([H])C([H])([H])C([H])(OC([H])([H])[H])OC5([H])C([H])([H])C([H])([H])C6([H])C([H])(C1([H])C1([H])OC(=O)C(C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])=C([H])C1(O[H])C3([H])O[H])C42C([H])(OC([H])([H])[H])C([H])([H])C56C([H])([H])[H],False
79,0,0,79:0:0,-3.47891,[H]OC1([H])C([H])([H])C2([H])S(=O)C1(C([H])([H])[H])C1(C([H])(O[H])C([H])([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C31C([H])([H])[H])C13OC1([H])C1=C([H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C(=C([H])[H])C1(C([H])([H])[H])C1([H])C([H])([H])C(=O)C(=C([H])[H])C1(C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])C21OC1([H])[H],True
79,0,1,79:0:1,-3.30959,[H]OC1([H])C([H])([H])C2([H])S(=O)C1(C([H])([H])[H])C1(C([H])(O[H])C([H])([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C31C([H])([H])[H])C13OC1([H])C1=C([H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C(=C([H])[H])C1(C([H])([H])[H])C1([H])C([H])([H])C(=O)C(=C([H])[H])C1(C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])C21OC1([H])[H],False
79,0,2,79:0:2,-2.89166,[H]OC1([H])C([H])([H])C2([H])S(=O)C1(C([H])([H])[H])C1(C([H])(O[H])C([H])([H])C3(C([H])([H])[H])C([H])([H])C([H])([H])C31C([H])([H])[H])C13OC1([H])C1=C([H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C(=C([H])[H])C1(C([H])([H])[H])C1([H])C([H])([H])C(=O)C(=C([H])[H])C1(C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])C21OC1([H])[H],False
84,0,0,84:0:0,-1.81228,[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])Cl)C([H])([H])OC1([H])OC2([H])OC3(C([H])([H])[H])OOC2(C2([H])S(=O)C3([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[H])C1([H])C([H])([H])[H],True
84,0,1,84:0:1,-1.23262,[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])Cl)C([H])([H])OC1([H])OC2([H])OC3(C([H])([H])[H])OOC2(C2([H])S(=O)C3([H])C([H])([H])C([H])([H])C2([H])C([H])([H])[H])C1([H])C([H])([H])[H],False
87,0,0,87:0:0,-1.47946,[H]OC12OC3([H])C([H])([H])C4(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C4(C([H])([H])[H])C3([H])O[H])C([H])([H])C([H])(S1=O)C([H])([H])C1([H])C3(O[H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C2([H])C(O[H])(C25OC(C([H])([H])[H])(C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C(C(=O)OC(O[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C2([H])C3([H])O[H])C([H])(O[H])C5([H])O[H])C14C([H])([H])[H],True
87,0,1,87:0:1,2.54784,[H]OC12OC3([H])C([H])([H])C4(C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C4(C([H])([H])[H])C3([H])O[H])C([H])([H])C([H])(S1=O)C([H])([H])C1([H])C3(O[H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C2([H])C(O[H])(C25OC(C([H])([H])[H])(C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C(C(=O)OC(O[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C2([H])C3([H])O[H])C([H])(O[H])C5([H])O[H])C14C([H])([H])[H],False
89,0,0,89:0:0,-2.88518,[H]OC1([H])C(=C([H])[H])C([H])([H])C23OC45C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C6(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])(OC([H])([H])[H])OC6(C([H])([H])[H])C4([H])C12C([H])(O[H])C([H])([H])S(=O)C3([H])C1(C([H])([H])[H])C([H])(O[H])C([H])([H])C2(C([H])([H])[H])C([H])(O[H])C3([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C3([H])OC2([H])C51[H],True
89,0,1,89:0:1,-2.37842,[H]OC1([H])C(=C([H])[H])C([H])([H])C23OC45C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C6(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])(OC([H])([H])[H])OC6(C([H])([H])[H])C4([H])C12C([H])(O[H])C([H])([H])S(=O)C3([H])C1(C([H])([H])[H])C([H])(O[H])C([H])([H])C2(C([H])([H])[H])C([H])(O[H])C3([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C3([H])OC2([H])C51[H],False
89,0,2,89:0:2,-2.11445,[H]OC1([H])C(=C([H])[H])C([H])([H])C23OC45C([H])(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C6(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])(OC([H])([H])[H])OC6(C([H])([H])[H])C4([H])C12C([H])(O[H])C([H])([H])S(=O)C3([H])C1(C([H])([H])[H])C([H])(O[H])C([H])([H])C2(C([H])([H])[H])C([H])(O[H])C3([H])C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])OC([H])([H])C3([H])OC2([H])C51[H],False
92,0,0,92:0:0,-2.59536,[H]OC1([H])C([H])([H])C23C4([H])OC5([H])OC([H])(OC([H])(OC(Cl)(Cl)C(F)(F)C(F)(F)F)C5([H])C5([H])C([H])([H])C([H])([H])C([H])(C(C([H])([H])[H])(S4=O)C14OC([H])([H])C([H])([H])O4)C5(C([H])([H])[H])C([H])([H])C2([H])OC([H])([H])[H])C3(C([H])([H])[H])C([H])([H])[H],True
92,0,1,92:0:1,-2.15361,[H]OC1([H])C([H])([H])C23C4([H])OC5([H])OC([H])(OC([H])(OC(Cl)(Cl)C(F)(F)C(F)(F)F)C5([H])C5([H])C([H])([H])C([H])([H])C([H])(C(C([H])([H])[H])(S4=O)C14OC([H])([H])C([H])([H])O4)C5(C([H])([H])[H])C([H])([H])C2([H])OC([H])([H])[H])C3(C([H])([H])[H])C([H])([H])[H],False
92,0,2,92:0:2,-2.10511,[H]OC1([H])C([H])([H])C23C4([H])OC5([H])OC([H])(OC([H])(OC(Cl)(Cl)C(F)(F)C(F)(F)F)C5([H])C5([H])C([H])([H])C([H])([H])C([H])(C(C([H])([H])[H])(S4=O)C14OC([H])([H])C([H])([H])O4)C5(C([H])([H])[H])C([H])([H])C2([H])OC([H])([H])[H])C3(C([H])([H])[H])C([H])([H])[H],False
99,1,0,99:1:0,-1.25086,[H]OC12OC(C([H])([H])[H])(C([H])([H])[H])C1(OC([H])([H])[H])C(C(=O)[O-])(C([H])([H])[H])C1([H])C([H])(OC2=O)C23OC([H])(C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])OC(O[H])(C([H])(O[H])C2(C([H])([H])[H])C4(O[H])OC([H])([H])C32C([H])([H])C4([H])[H])C2([H])C([H])([H])C([H])([H])C3(O[H])C([H])(OC(=O)C([H])([H])[H])C4(OC(=O)C([H])([H])[H])S(=O)C1([H])C3(C2(O[H])C(=O)OC([H])([H])[H])C1(C([H])(C([H])([H])[H])C([H])([H])[H])OC2(C(O[H])(C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])C4(C([H])([H])[H])C([H])([H])C1([H])C2(O[H])C([H])([H])[H],True
100,0,0,100:0:0,0.0758802,[H]OC([H])([H])C1([H])OC([H])(OC23C([H])(OC4([H])C([H])([H])C5(C([H])([H])[H])OC(=O)C(=C([H])[H])C5(O[H])C([H])(O[H])C42O[H])C([H])([H])C2(C([H])([H])[H])S(=O)C3(C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C3=C4C(C([H])([H])[H])(C([H])([H])[H])OC(C(=O)OC([H])([H])[H])(C3=O)C42C([H])([H])[H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H],True
103,0,0,103:0:0,-3.11855,[H]OC12C3=NC4(C([H])([H])[H])C([H])(O[H])C([H])(O[H])C5(C([H])(O[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C45[H])C4(O[H])C([H])([H])C5([H])C6(O[H])C(O[H])(C([H])(O[H])C(O[H])(C7(C([H])([H])[H])C8(O[H])OC59C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C9(C([H])([H])[H])C8(O[H])C([H])(O[H])S(=O)C7([H])C1(O[H])OC(=O)C2=C([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C34O[H],True
103,0,1,103:0:1,-2.93621,[H]OC12C3=NC4(C([H])([H])[H])C([H])(O[H])C([H])(O[H])C5(C([H])(O[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C45[H])C4(O[H])C([H])([H])C5([H])C6(O[H])C(O[H])(C([H])(O[H])C(O[H])(C7(C([H])([H])[H])C8(O[H])OC59C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C9(C([H])([H])[H])C8(O[H])C([H])(O[H])S(=O)C7([H])C1(O[H])OC(=O)C2=C([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C34O[H],False
103,0,2,103:0:2,-2.89102,[H]OC12C3=NC4(C([H])([H])[H])C([H])(O[H])C([H])(O[H])C5(C([H])(O[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C45[H])C4(O[H])C([H])([H])C5([H])C6(O[H])C(O[H])(C([H])(O[H])C(O[H])(C7(C([H])([H])[H])C8(O[H])OC59C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C9(C([H])([H])[H])C8(O[H])C([H])(O[H])S(=O)C7([H])C1(O[H])OC(=O)C2=C([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C34O[H],False
103,2,0,103:2:0,-4.08283,[H]OC12C3=NC4(C([H])([H])[H])C([H])(O[H])C([H])(O[H])C5(C([H])(O[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C45[H])C4(O[H])C([H])([H])C5([H])C6(O[H])C(O[H])(C([H])(O[H])C(O[H])(C7(C([H])([H])[H])C8(O[H])OC59C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C9(C([H])([H])[H])C8(O[H])C([H])(O[H])S(=O)C7([H])C1([O-])OC(=O)C2=C([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C34O[H],True
103,2,1,103:2:1,-3.79014,[H]OC12C3=NC4(C([H])([H])[H])C([H])(O[H])C([H])(O[H])C5(C([H])(O[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C45[H])C4(O[H])C([H])([H])C5([H])C6(O[H])C(O[H])(C([H])(O[H])C(O[H])(C7(C([H])([H])[H])C8(O[H])OC59C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C9(C([H])([H])[H])C8(O[H])C([H])(O[H])S(=O)C7([H])C1([O-])OC(=O)C2=C([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C34O[H],False
103,2,2,103:2:2,-3.65757,[H]OC12C3=NC4(C([H])([H])[H])C([H])(O[H])C([H])(O[H])C5(C([H])(O[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C45[H])C4(O[H])C([H])([H])C5([H])C6(O[H])C(O[H])(C([H])(O[H])C(O[H])(C7(C([H])([H])[H])C8(O[H])OC59C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C9(C([H])([H])[H])C8(O[H])C([H])(O[H])S(=O)C7([H])C1([O-])OC(=O)C2=C([H])[H])C6(C([H])([H])[H])C([H])([H])[H])C34O[H],False
105,0,0,105:0:0,-4.17736,[H]OC1([H])C(=C([H])[H])C2(O[H])OC34S(=O)C1(O[H])C1(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])(O[H])C([H])([H])[H])C1(C([H])([H])[H])C3(O[H])OC4([H])[H],True
105,0,1,105:0:1,-4.14332,[H]OC1([H])C(=C([H])[H])C2(O[H])OC34S(=O)C1(O[H])C1(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1(OC(=O)C([H])([H])[H])C([H])(OC(=O)C([H])([H])[H])C2([H])[H])C([H])(OC(=O)C([H])([H])[H])C1(O[H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])(O[H])C([H])([H])[H])C1(C([H])([H])[H])C3(O[H])OC4([H])[H],False
