ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
4,0,2,4:0:2,-1.31525,[H]C1=C(C2([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C34c5c(c6c([H])c([H])c([H])c([H])c6n52)C([H])([H])OC32OC3(C([H])([H])[H])OC5([H])C([H])([H])OC4(C(=O)C5([H])[H])C2([H])O3)C([H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])OOC24C([H])(O3)C([H])([H])C14[H],False
4,1,0,4:1:0,-2.17936,[H]C1=C(C2([H])n3c4c(c5c([H])c([H])c([H])c([H])c53)C([H])([H])OC35OC6(C([H])([H])[H])OC7([H])C([H])([H])OC(C(=O)C7([H])[H])(C3([H])O6)C45C([H])([H])C([H])([H])[N+]2([H])C([H])([H])[H])C([H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])OOC24C([H])(O3)C([H])([H])C14[H],True
4,1,1,4:1:1,-1.78806,[H]C1=C(C2([H])n3c4c(c5c([H])c([H])c([H])c([H])c53)C([H])([H])OC35OC6(C([H])([H])[H])OC7([H])C([H])([H])OC(C(=O)C7([H])[H])(C3([H])O6)C45C([H])([H])C([H])([H])[N+]2([H])C([H])([H])[H])C([H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])OOC24C([H])(O3)C([H])([H])C14[H],False
4,1,2,4:1:2,-1.39904,[H]C1=C(C2([H])n3c4c(c5c([H])c([H])c([H])c([H])c53)C([H])([H])OC35OC6(C([H])([H])[H])OC7([H])C([H])([H])OC(C(=O)C7([H])[H])(C3([H])O6)C45C([H])([H])C([H])([H])[N+]2([H])C([H])([H])[H])C([H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])OOC24C([H])(O3)C([H])([H])C14[H],False
5,0,0,5:0:0,-4.76623,[H]C1=C([H])C2(OC([H])([H])C([H])(n3c([H])c([H])c4c5nn([H])c(-c6oc([H])nc6[H])c5c([H])nc43)C2([H])[H])C([H])([H])C1=O,True
5,0,1,5:0:1,-4.65195,[H]C1=C([H])C2(OC([H])([H])C([H])(n3c([H])c([H])c4c5nn([H])c(-c6oc([H])nc6[H])c5c([H])nc43)C2([H])[H])C([H])([H])C1=O,False
5,0,2,5:0:2,-4.3261,[H]C1=C([H])C2(OC([H])([H])C([H])(n3c([H])c([H])c4c5nn([H])c(-c6oc([H])nc6[H])c5c([H])nc43)C2([H])[H])C([H])([H])C1=O,False
6,0,0,6:0:0,-3.49004,[H]C([H])([H])OC1([H])OC23OOC4(C([H])([H])[H])OC2([H])OC1(C([H])([H])[H])C([H])([H])C3([H])C([H])([H])C4([H])[H],True
6,0,1,6:0:1,-3.29256,[H]C([H])([H])OC1([H])OC23OOC4(C([H])([H])[H])OC2([H])OC1(C([H])([H])[H])C([H])([H])C3([H])C([H])([H])C4([H])[H],False
6,0,2,6:0:2,-3.00134,[H]C([H])([H])OC1([H])OC23OOC4(C([H])([H])[H])OC2([H])OC1(C([H])([H])[H])C([H])([H])C3([H])C([H])([H])C4([H])[H],False
9,0,0,9:0:0,-2.98037,[H]c1nc([H])c(C([H])(N([H])C(=O)C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])[H])c([H])c1[H],True
9,0,1,9:0:1,-2.65905,[H]c1nc([H])c(C([H])(N([H])C(=O)C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])[H])c([H])c1[H],False
9,0,2,9:0:2,-2.64213,[H]c1nc([H])c(C([H])(N([H])C(=O)C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])[H])c([H])c1[H],False
9,1,0,9:1:0,-4.19352,[H]c1c([H])c([H])[n+]([H])c([H])c1C([H])(N([H])C(=O)C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])[H],True
9,1,1,9:1:1,-3.08935,[H]c1c([H])c([H])[n+]([H])c([H])c1C([H])(N([H])C(=O)C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])[H],False
9,1,2,9:1:2,-3.02612,[H]c1c([H])c([H])[n+]([H])c([H])c1C([H])(N([H])C(=O)C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])[H],False
10,0,0,10:0:0,-3.94227,[H]c1nc2nc(C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])n(C([H])([H])[H])c2nc1[H],True
10,0,1,10:0:1,-3.65051,[H]c1nc2nc(C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])n(C([H])([H])[H])c2nc1[H],False
10,0,2,10:0:2,-3.39827,[H]c1nc2nc(C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])n(C([H])([H])[H])c2nc1[H],False
13,0,0,13:0:0,-2.28677,[H]C([H])=C(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])OC3([H])OC([H])(OC([H])([H])[H])C([H])(C([H])([H])[H])C4([H])OC(C([H])([H])[H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C341,True
13,0,1,13:0:1,-2.22196,[H]C([H])=C(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])OC3([H])OC([H])(OC([H])([H])[H])C([H])(C([H])([H])[H])C4([H])OC(C([H])([H])[H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C341,False
13,0,2,13:0:2,-2.20572,[H]C([H])=C(C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])OC3([H])OC([H])(OC([H])([H])[H])C([H])(C([H])([H])[H])C4([H])OC(C([H])([H])[H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C341,False
15,0,0,15:0:0,-4.31099,[H]c1nc([H])c([H])c(C2([H])C(=C([O-])OC([H])([H])[H])C(C([H])([H])[H])=Nc3nnnn32)c1[H],True
15,0,1,15:0:1,-3.68193,[H]c1nc([H])c([H])c(C2([H])C(=C([O-])OC([H])([H])[H])C(C([H])([H])[H])=Nc3nnnn32)c1[H],False
15,0,2,15:0:2,-3.31485,[H]c1nc([H])c([H])c(C2([H])C(=C([O-])OC([H])([H])[H])C(C([H])([H])[H])=Nc3nnnn32)c1[H],False
16,0,0,16:0:0,-2.49997,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C([H])([H])C4([H])C5([H])C([H])([H])C([H])([H])C(=O)C5(C([H])([H])[H])C([H])([H])C([H])([H])C43[H])C2([H])[H])C([H])(N([H])C(=O)C([H])([H])[H])C([H])(O[H])C1([H])O[H],True
16,0,1,16:0:1,-2.39381,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C([H])([H])C4([H])C5([H])C([H])([H])C([H])([H])C(=O)C5(C([H])([H])[H])C([H])([H])C([H])([H])C43[H])C2([H])[H])C([H])(N([H])C(=O)C([H])([H])[H])C([H])(O[H])C1([H])O[H],False
16,0,2,16:0:2,-2.13282,[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C([H])(C([H])([H])C([H])([H])C([H])([H])C4([H])C5([H])C([H])([H])C([H])([H])C(=O)C5(C([H])([H])[H])C([H])([H])C([H])([H])C43[H])C2([H])[H])C([H])(N([H])C(=O)C([H])([H])[H])C([H])(O[H])C1([H])O[H],False
17,0,0,17:0:0,-3.72632,[H]c1oc(-c2nc(=NC([H])([H])C([H])([H])[H])n3c(nnn3[H])n2)c([H])c1[H],True
17,0,1,17:0:1,-3.71123,[H]c1oc(-c2nc(=NC([H])([H])C([H])([H])[H])n3c(nnn3[H])n2)c([H])c1[H],False
17,0,2,17:0:2,-3.62162,[H]c1oc(-c2nc(=NC([H])([H])C([H])([H])[H])n3c(nnn3[H])n2)c([H])c1[H],False
17,1,0,17:1:0,-3.53658,[H]c1oc(-c2nc(=NC([H])([H])C([H])([H])[H])n3c(nnn3[H])n2)c([H])c1[H],True
17,1,1,17:1:1,-3.33033,[H]c1oc(-c2nc(=NC([H])([H])C([H])([H])[H])n3c(nnn3[H])n2)c([H])c1[H],False
17,1,2,17:1:2,-2.9565,[H]c1oc(-c2nc(=NC([H])([H])C([H])([H])[H])n3c(nnn3[H])n2)c([H])c1[H],False
18,0,0,18:0:0,-3.19901,[H]c1c([H])c([H])c(S(=O)(=O)c2nnn3c2nc(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c23)c([H])c1[H],True
18,0,1,18:0:1,-2.7113,[H]c1c([H])c([H])c(S(=O)(=O)c2nnn3c2nc(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c23)c([H])c1[H],False
18,0,2,18:0:2,-2.4326,[H]c1c([H])c([H])c(S(=O)(=O)c2nnn3c2nc(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c23)c([H])c1[H],False
19,0,0,19:0:0,-3.57842,[H]OC1([H])OC2([H])OC34C1([H])C([H])(O[H])C2([H])C3(O[H])C([H])(O[H])C([H])([H])C1(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H])C([H])([H])C([H])(O[H])C41O[H],True
19,0,1,19:0:1,-3.10382,[H]OC1([H])OC2([H])OC34C1([H])C([H])(O[H])C2([H])C3(O[H])C([H])(O[H])C([H])([H])C1(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H])C([H])([H])C([H])(O[H])C41O[H],False
19,0,2,19:0:2,-2.68773,[H]OC1([H])OC2([H])OC34C1([H])C([H])(O[H])C2([H])C3(O[H])C([H])(O[H])C([H])([H])C1(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H])C([H])([H])C([H])(O[H])C41O[H],False
20,0,0,20:0:0,-4.12442,[H]c1nc2oc3nc4c([H])c([H])c([H])c([H])c4c(N([H])[H])c3c2c([H])c1[H],True
20,0,1,20:0:1,-3.91458,[H]c1nc2oc3nc4c([H])c([H])c([H])c([H])c4c(N([H])[H])c3c2c([H])c1[H],False
20,0,2,20:0:2,-3.76374,[H]c1nc2oc3nc4c([H])c([H])c([H])c([H])c4c(N([H])[H])c3c2c([H])c1[H],False
20,1,0,20:1:0,-4.2429,[H]c1nc2oc3c(c(=[N+]([H])[H])c4c([H])c([H])c([H])c([H])c4n3[H])c2c([H])c1[H],True
20,1,1,20:1:1,-4.22416,[H]c1nc2oc3c(c(=[N+]([H])[H])c4c([H])c([H])c([H])c([H])c4n3[H])c2c([H])c1[H],False
20,1,2,20:1:2,-4.09209,[H]c1nc2oc3c(c(=[N+]([H])[H])c4c([H])c([H])c([H])c([H])c4n3[H])c2c([H])c1[H],False
21,0,0,21:0:0,-3.21248,[H]OC([H])([H])C1(O[H])C([H])(O[H])C2([H])C([H])(C([H])([H])C([H])(O[H])C2(C([H])([H])[H])C([H])([H])[H])C23OOC([H])(O[H])C12OC1([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C2([H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C13C([H])([H])[H],True
21,0,1,21:0:1,-3.21098,[H]OC([H])([H])C1(O[H])C([H])(O[H])C2([H])C([H])(C([H])([H])C([H])(O[H])C2(C([H])([H])[H])C([H])([H])[H])C23OOC([H])(O[H])C12OC1([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C2([H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C13C([H])([H])[H],False
21,0,2,21:0:2,-3.17559,[H]OC([H])([H])C1(O[H])C([H])(O[H])C2([H])C([H])(C([H])([H])C([H])(O[H])C2(C([H])([H])[H])C([H])([H])[H])C23OOC([H])(O[H])C12OC1([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])(O[H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C2([H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C13C([H])([H])[H],False
22,0,0,22:0:0,-2.3132,[H]OC1([H])C([H])([H])C2([H])OC3(C([H])([H])[H])OOC45C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])C26C(=O)C([H])(C([H])([H])[H])C2(C([H])([H])[H])C7([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC7([H])C([H])(O[H])C4(C([H])([H])[H])C6([H])C12O[H])C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C3([H])[H],True
22,0,1,22:0:1,-2.22417,[H]OC1([H])C([H])([H])C2([H])OC3(C([H])([H])[H])OOC45C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])C26C(=O)C([H])(C([H])([H])[H])C2(C([H])([H])[H])C7([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC7([H])C([H])(O[H])C4(C([H])([H])[H])C6([H])C12O[H])C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C3([H])[H],False
22,0,2,22:0:2,-2.18817,[H]OC1([H])C([H])([H])C2([H])OC3(C([H])([H])[H])OOC45C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])C26C(=O)C([H])(C([H])([H])[H])C2(C([H])([H])[H])C7([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC7([H])C([H])(O[H])C4(C([H])([H])[H])C6([H])C12O[H])C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C3([H])[H],False
22,1,0,22:1:0,-3.89869,[H]OC1([H])C([H])([H])C2([H])OC3(C([H])([H])[H])OOC45C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])C26C(=O)C([H])(C([H])([H])[H])C2(C([H])([H])[H])C7([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC7([H])C([H])(O[H])C4(C([H])([H])[H])C6([H])C12O[H])C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C3([H])[H],True
22,1,1,22:1:1,-3.82795,[H]OC1([H])C([H])([H])C2([H])OC3(C([H])([H])[H])OOC45C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])C26C(=O)C([H])(C([H])([H])[H])C2(C([H])([H])[H])C7([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC7([H])C([H])(O[H])C4(C([H])([H])[H])C6([H])C12O[H])C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C3([H])[H],False
22,1,2,22:1:2,-3.56968,[H]OC1([H])C([H])([H])C2([H])OC3(C([H])([H])[H])OOC45C([H])([H])C([H])([H])C([H])(OC(=O)C([H])([H])C26C(=O)C([H])(C([H])([H])[H])C2(C([H])([H])[H])C7([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])OC7([H])C([H])(O[H])C4(C([H])([H])[H])C6([H])C12O[H])C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C3([H])[H],False
23,0,0,23:0:0,-4.41312,[H]Oc1oc2c(c1[H])=C([H])C1(C([H])([H])[H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])OC(=O)C([H])(O[H])C3([H])C1(C([H])([H])[H])C=2[H],True
23,0,1,23:0:1,-4.01544,[H]Oc1oc2c(c1[H])=C([H])C1(C([H])([H])[H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])OC(=O)C([H])(O[H])C3([H])C1(C([H])([H])[H])C=2[H],False
23,0,2,23:0:2,-3.45899,[H]Oc1oc2c(c1[H])=C([H])C1(C([H])([H])[H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])OC(=O)C([H])(O[H])C3([H])C1(C([H])([H])[H])C=2[H],False
23,1,0,23:1:0,-3.64428,[H]OC1([H])C(=O)OC2([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C3(C([H])([H])[H])C([H])=c4c([H])c([O-])oc4=C([H])C3(C([H])([H])[H])C12[H],True
23,1,1,23:1:1,-3.54569,[H]OC1([H])C(=O)OC2([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C3(C([H])([H])[H])C([H])=c4c([H])c([O-])oc4=C([H])C3(C([H])([H])[H])C12[H],False
23,1,2,23:1:2,-2.40357,[H]OC1([H])C(=O)OC2([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C3(C([H])([H])[H])C([H])=c4c([H])c([O-])oc4=C([H])C3(C([H])([H])[H])C12[H],False
24,0,0,24:0:0,-3.96523,[H]c1nc2n(n1)C([H])([H])C1([H])c3nc([H])nn3C2([H])C1([H])[H],True
24,0,1,24:0:1,-3.88002,[H]c1nc2n(n1)C([H])([H])C1([H])c3nc([H])nn3C2([H])C1([H])[H],False
24,0,2,24:0:2,-3.7106,[H]c1nc2n(n1)C([H])([H])C1([H])c3nc([H])nn3C2([H])C1([H])[H],False
25,0,0,25:0:0,-3.98091,[H]c1nc2nnnn2c([H])c1[H],True
25,0,1,25:0:1,-3.91551,[H]c1nc2nnnn2c([H])c1[H],False
25,0,2,25:0:2,-3.90643,[H]c1nc2nnnn2c([H])c1[H],False
26,0,0,26:0:0,-3.95672,[H]OC1([H])OC([H])(n2c([H])nc([H])c2[H])C2([H])OC12[H],True
26,0,1,26:0:1,-3.72107,[H]OC1([H])OC([H])(n2c([H])nc([H])c2[H])C2([H])OC12[H],False
26,0,2,26:0:2,-3.26958,[H]OC1([H])OC([H])(n2c([H])nc([H])c2[H])C2([H])OC12[H],False
26,1,0,26:1:0,-5.34597,[H]OC1([H])OC([H])(n2c([H])c([H])[n+]([H])c2[H])C2([H])OC12[H],True
26,1,1,26:1:1,-4.68569,[H]OC1([H])OC([H])(n2c([H])c([H])[n+]([H])c2[H])C2([H])OC12[H],False
26,1,2,26:1:2,-4.44894,[H]OC1([H])OC([H])(n2c([H])c([H])[n+]([H])c2[H])C2([H])OC12[H],False
28,0,0,28:0:0,-2.97247,[H]OC1([H])OC2(C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C(OC([H])([H])[H])C(=O)C3(C([H])([H])[H])C4([H])C([H])(O[H])C5([H])C16OC(=C1OC([H])([H])C15C43[H])C([H])([H])C26[H],True
28,0,1,28:0:1,-2.9132,[H]OC1([H])OC2(C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C(OC([H])([H])[H])C(=O)C3(C([H])([H])[H])C4([H])C([H])(O[H])C5([H])C16OC(=C1OC([H])([H])C15C43[H])C([H])([H])C26[H],False
28,0,2,28:0:2,-2.81148,[H]OC1([H])OC2(C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C(OC([H])([H])[H])C(=O)C3(C([H])([H])[H])C4([H])C([H])(O[H])C5([H])C16OC(=C1OC([H])([H])C15C43[H])C([H])([H])C26[H],False
29,0,0,29:0:0,-3.8405,[H]OC1([H])C([H])([H])C23OC4(C([H])([H])[H])C([H])([H])C([H])(OC2([H])C2(C([H])([H])[H])C1([H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])C4([H])[H],True
29,0,1,29:0:1,-3.40063,[H]OC1([H])C([H])([H])C23OC4(C([H])([H])[H])C([H])([H])C([H])(OC2([H])C2(C([H])([H])[H])C1([H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])C4([H])[H],False
29,0,2,29:0:2,-3.18157,[H]OC1([H])C([H])([H])C23OC4(C([H])([H])[H])C([H])([H])C([H])(OC2([H])C2(C([H])([H])[H])C1([H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])C4([H])[H],False
30,0,0,30:0:0,-3.1946,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])(C([H])=C([H])C([H])([H])C([H])(C(=O)[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C2([H])C([H])([H])C(F)=C3C([H])([H])C(=O)C([H])([H])C([H])(O[H])C3(C([H])([H])[H])C12[H],True
30,0,1,30:0:1,-2.5708,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])(C([H])=C([H])C([H])([H])C([H])(C(=O)[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C2([H])C([H])([H])C(F)=C3C([H])([H])C(=O)C([H])([H])C([H])(O[H])C3(C([H])([H])[H])C12[H],False
30,0,2,30:0:2,-2.5553,[H]OC1([H])C([H])([H])C2(C([H])([H])[H])C([H])(C([H])(C([H])=C([H])C([H])([H])C([H])(C(=O)[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C2([H])C([H])([H])C(F)=C3C([H])([H])C(=O)C([H])([H])C([H])(O[H])C3(C([H])([H])[H])C12[H],False
